congress,chamber,icpsr,bioguide_id,bioname,party,state_abbrev,district_id,rollcall_rows,unique_vote_ids,linkage_status,evidence_layers,missing_links,source_url,claim_boundary
118,House,22103,B000825,"BOEBERT, Lauren",R,CO,CO-03,150,150,voteview_member_metadata,voteview_member_metadata; bioguide_actor_identifier; member_district_metadata,roll_call_to_bill_or_action; public_law_or_statute; district_public_opinion_issue; sponsor_success_or_member_effectiveness; model_validation,https://voteview.com/static/data/out/members/HS118_members.csv,"Voteview actor-metadata context only; not roll-call-to-bill linkage, district public-opinion representation, sponsor effectiveness, public benefit, welfare, or model validation."
118,House,22105,B001223,"BOWMAN, Jamaal",D,NY,NY-16,160,160,voteview_member_metadata,voteview_member_metadata; bioguide_actor_identifier; member_district_metadata,roll_call_to_bill_or_action; public_law_or_statute; district_public_opinion_issue; sponsor_success_or_member_effectiveness; model_validation,https://voteview.com/static/data/out/members/HS118_members.csv,"Voteview actor-metadata context only; not roll-call-to-bill linkage, district public-opinion representation, sponsor effectiveness, public benefit, welfare, or model validation."
118,House,22106,B001224,"BUSH, Cori",D,MO,MO-01,159,159,voteview_member_metadata,voteview_member_metadata; bioguide_actor_identifier; member_district_metadata,roll_call_to_bill_or_action; public_law_or_statute; district_public_opinion_issue; sponsor_success_or_member_effectiveness; model_validation,https://voteview.com/static/data/out/members/HS118_members.csv,"Voteview actor-metadata context only; not roll-call-to-bill linkage, district public-opinion representation, sponsor effectiveness, public benefit, welfare, or model validation."
118,House,22107,C001039,"CAMMACK, Kat",R,FL,FL-03,159,159,voteview_member_metadata,voteview_member_metadata; bioguide_actor_identifier; member_district_metadata,roll_call_to_bill_or_action; public_law_or_statute; district_public_opinion_issue; sponsor_success_or_member_effectiveness; model_validation,https://voteview.com/static/data/out/members/HS118_members.csv,"Voteview actor-metadata context only; not roll-call-to-bill linkage, district public-opinion representation, sponsor effectiveness, public benefit, welfare, or model validation."
118,House,22108,C001054,"CARL, Jerry L.",R,AL,AL-01,160,160,voteview_member_metadata,voteview_member_metadata; bioguide_actor_identifier; member_district_metadata,roll_call_to_bill_or_action; public_law_or_statute; district_public_opinion_issue; sponsor_success_or_member_effectiveness; model_validation,https://voteview.com/static/data/out/members/HS118_members.csv,"Voteview actor-metadata context only; not roll-call-to-bill linkage, district public-opinion representation, sponsor effectiveness, public benefit, welfare, or model validation."
118,House,22110,C001116,"CLYDE, Andrew S.",R,GA,GA-09,160,160,voteview_member_metadata,voteview_member_metadata; bioguide_actor_identifier; member_district_metadata,roll_call_to_bill_or_action; public_law_or_statute; district_public_opinion_issue; sponsor_success_or_member_effectiveness; model_validation,https://voteview.com/static/data/out/members/HS118_members.csv,"Voteview actor-metadata context only; not roll-call-to-bill linkage, district public-opinion representation, sponsor effectiveness, public benefit, welfare, or model validation."
118,House,22111,D000032,"DONALDS, Byron",R,FL,FL-19,159,159,voteview_member_metadata,voteview_member_metadata; bioguide_actor_identifier; member_district_metadata,roll_call_to_bill_or_action; public_law_or_statute; district_public_opinion_issue; sponsor_success_or_member_effectiveness; model_validation,https://voteview.com/static/data/out/members/HS118_members.csv,"Voteview actor-metadata context only; not roll-call-to-bill linkage, district public-opinion representation, sponsor effectiveness, public benefit, welfare, or model validation."
118,House,22112,F000246,"FALLON, Pat",R,TX,TX-04,160,160,voteview_member_metadata,voteview_member_metadata; bioguide_actor_identifier; member_district_metadata,roll_call_to_bill_or_action; public_law_or_statute; district_public_opinion_issue; sponsor_success_or_member_effectiveness; model_validation,https://voteview.com/static/data/out/members/HS118_members.csv,"Voteview actor-metadata context only; not roll-call-to-bill linkage, district public-opinion representation, sponsor effectiveness, public benefit, welfare, or model validation."
118,House,22113,F000446,"FEENSTRA, Randy",R,IA,IA-04,160,160,voteview_member_metadata,voteview_member_metadata; bioguide_actor_identifier; member_district_metadata,roll_call_to_bill_or_action; public_law_or_statute; district_public_opinion_issue; sponsor_success_or_member_effectiveness; model_validation,https://voteview.com/static/data/out/members/HS118_members.csv,"Voteview actor-metadata context only; not roll-call-to-bill linkage, district public-opinion representation, sponsor effectiveness, public benefit, welfare, or model validation."
118,House,22114,F000470,"FISCHBACH, Michelle",R,MN,MN-07,160,160,voteview_member_metadata,voteview_member_metadata; bioguide_actor_identifier; member_district_metadata,roll_call_to_bill_or_action; public_law_or_statute; district_public_opinion_issue; sponsor_success_or_member_effectiveness; model_validation,https://voteview.com/static/data/out/members/HS118_members.csv,"Voteview actor-metadata context only; not roll-call-to-bill linkage, district public-opinion representation, sponsor effectiveness, public benefit, welfare, or model validation."
118,House,22115,F000471,"FITZGERALD, Scott",R,WI,WI-05,160,160,voteview_member_metadata,voteview_member_metadata; bioguide_actor_identifier; member_district_metadata,roll_call_to_bill_or_action; public_law_or_statute; district_public_opinion_issue; sponsor_success_or_member_effectiveness; model_validation,https://voteview.com/static/data/out/members/HS118_members.csv,"Voteview actor-metadata context only; not roll-call-to-bill linkage, district public-opinion representation, sponsor effectiveness, public benefit, welfare, or model validation."
118,House,22116,F000472,"FRANKLIN, C. Scott",R,FL,FL-18,160,160,voteview_member_metadata,voteview_member_metadata; bioguide_actor_identifier; member_district_metadata,roll_call_to_bill_or_action; public_law_or_statute; district_public_opinion_issue; sponsor_success_or_member_effectiveness; model_validation,https://voteview.com/static/data/out/members/HS118_members.csv,"Voteview actor-metadata context only; not roll-call-to-bill linkage, district public-opinion representation, sponsor effectiveness, public benefit, welfare, or model validation."
118,House,22117,G000597,"GARBARINO, Andrew R.",R,NY,NY-02,159,159,voteview_member_metadata,voteview_member_metadata; bioguide_actor_identifier; member_district_metadata,roll_call_to_bill_or_action; public_law_or_statute; district_public_opinion_issue; sponsor_success_or_member_effectiveness; model_validation,https://voteview.com/static/data/out/members/HS118_members.csv,"Voteview actor-metadata context only; not roll-call-to-bill linkage, district public-opinion representation, sponsor effectiveness, public benefit, welfare, or model validation."
118,House,22118,G000593,"GIMENEZ, Carlos A.",R,FL,FL-28,160,160,voteview_member_metadata,voteview_member_metadata; bioguide_actor_identifier; member_district_metadata,roll_call_to_bill_or_action; public_law_or_statute; district_public_opinion_issue; sponsor_success_or_member_effectiveness; model_validation,https://voteview.com/static/data/out/members/HS118_members.csv,"Voteview actor-metadata context only; not roll-call-to-bill linkage, district public-opinion representation, sponsor effectiveness, public benefit, welfare, or model validation."
118,House,22119,G000594,"GONZALES, Tony",R,TX,TX-23,160,160,voteview_member_metadata,voteview_member_metadata; bioguide_actor_identifier; member_district_metadata,roll_call_to_bill_or_action; public_law_or_statute; district_public_opinion_issue; sponsor_success_or_member_effectiveness; model_validation,https://voteview.com/static/data/out/members/HS118_members.csv,"Voteview actor-metadata context only; not roll-call-to-bill linkage, district public-opinion representation, sponsor effectiveness, public benefit, welfare, or model validation."
118,House,22120,G000595,"GOOD, Bob",R,VA,VA-05,158,158,voteview_member_metadata,voteview_member_metadata; bioguide_actor_identifier; member_district_metadata,roll_call_to_bill_or_action; public_law_or_statute; district_public_opinion_issue; sponsor_success_or_member_effectiveness; model_validation,https://voteview.com/static/data/out/members/HS118_members.csv,"Voteview actor-metadata context only; not roll-call-to-bill linkage, district public-opinion representation, sponsor effectiveness, public benefit, welfare, or model validation."
118,House,22121,G000596,"GREENE, Marjorie Taylor",R,GA,GA-14,159,159,voteview_member_metadata,voteview_member_metadata; bioguide_actor_identifier; member_district_metadata,roll_call_to_bill_or_action; public_law_or_statute; district_public_opinion_issue; sponsor_success_or_member_effectiveness; model_validation,https://voteview.com/static/data/out/members/HS118_members.csv,"Voteview actor-metadata context only; not roll-call-to-bill linkage, district public-opinion representation, sponsor effectiveness, public benefit, welfare, or model validation."
118,House,22122,H001086,"HARSHBARGER, Diana",R,TN,TN-01,160,160,voteview_member_metadata,voteview_member_metadata; bioguide_actor_identifier; member_district_metadata,roll_call_to_bill_or_action; public_law_or_statute; district_public_opinion_issue; sponsor_success_or_member_effectiveness; model_validation,https://voteview.com/static/data/out/members/HS118_members.csv,"Voteview actor-metadata context only; not roll-call-to-bill linkage, district public-opinion representation, sponsor effectiveness, public benefit, welfare, or model validation."
118,House,22124,H001091,"HINSON, Ashley",R,IA,IA-02,160,160,voteview_member_metadata,voteview_member_metadata; bioguide_actor_identifier; member_district_metadata,roll_call_to_bill_or_action; public_law_or_statute; district_public_opinion_issue; sponsor_success_or_member_effectiveness; model_validation,https://voteview.com/static/data/out/members/HS118_members.csv,"Voteview actor-metadata context only; not roll-call-to-bill linkage, district public-opinion representation, sponsor effectiveness, public benefit, welfare, or model validation."
118,House,22125,J000304,"JACKSON, Ronny",R,TX,TX-13,158,158,voteview_member_metadata,voteview_member_metadata; bioguide_actor_identifier; member_district_metadata,roll_call_to_bill_or_action; public_law_or_statute; district_public_opinion_issue; sponsor_success_or_member_effectiveness; model_validation,https://voteview.com/static/data/out/members/HS118_members.csv,"Voteview actor-metadata context only; not roll-call-to-bill linkage, district public-opinion representation, sponsor effectiveness, public benefit, welfare, or model validation."
118,House,22126,J000305,"JACOBS, Sara",D,CA,CA-51,159,159,voteview_member_metadata,voteview_member_metadata; bioguide_actor_identifier; member_district_metadata,roll_call_to_bill_or_action; public_law_or_statute; district_public_opinion_issue; sponsor_success_or_member_effectiveness; model_validation,https://voteview.com/static/data/out/members/HS118_members.csv,"Voteview actor-metadata context only; not roll-call-to-bill linkage, district public-opinion representation, sponsor effectiveness, public benefit, welfare, or model validation."
118,House,22129,K000397,"KIM, Young",R,CA,CA-40,157,157,voteview_member_metadata,voteview_member_metadata; bioguide_actor_identifier; member_district_metadata,roll_call_to_bill_or_action; public_law_or_statute; district_public_opinion_issue; sponsor_success_or_member_effectiveness; model_validation,https://voteview.com/static/data/out/members/HS118_members.csv,"Voteview actor-metadata context only; not roll-call-to-bill linkage, district public-opinion representation, sponsor effectiveness, public benefit, welfare, or model validation."
118,House,22130,L000266,"LATURNER, Jake",R,KS,KS-02,160,160,voteview_member_metadata,voteview_member_metadata; bioguide_actor_identifier; member_district_metadata,roll_call_to_bill_or_action; public_law_or_statute; district_public_opinion_issue; sponsor_success_or_member_effectiveness; model_validation,https://voteview.com/static/data/out/members/HS118_members.csv,"Voteview actor-metadata context only; not roll-call-to-bill linkage, district public-opinion representation, sponsor effectiveness, public benefit, welfare, or model validation."
118,House,22131,L000273,"LEGER FERNANDEZ, Teresa",D,NM,NM-03,130,130,voteview_member_metadata,voteview_member_metadata; bioguide_actor_identifier; member_district_metadata,roll_call_to_bill_or_action; public_law_or_statute; district_public_opinion_issue; sponsor_success_or_member_effectiveness; model_validation,https://voteview.com/static/data/out/members/HS118_members.csv,"Voteview actor-metadata context only; not roll-call-to-bill linkage, district public-opinion representation, sponsor effectiveness, public benefit, welfare, or model validation."
118,House,22132,M000194,"MACE, Nancy",R,SC,SC-01,158,158,voteview_member_metadata,voteview_member_metadata; bioguide_actor_identifier; member_district_metadata,roll_call_to_bill_or_action; public_law_or_statute; district_public_opinion_issue; sponsor_success_or_member_effectiveness; model_validation,https://voteview.com/static/data/out/members/HS118_members.csv,"Voteview actor-metadata context only; not roll-call-to-bill linkage, district public-opinion representation, sponsor effectiveness, public benefit, welfare, or model validation."
118,House,22133,M000317,"MALLIOTAKIS, Nicole",R,NY,NY-11,158,158,voteview_member_metadata,voteview_member_metadata; bioguide_actor_identifier; member_district_metadata,roll_call_to_bill_or_action; public_law_or_statute; district_public_opinion_issue; sponsor_success_or_member_effectiveness; model_validation,https://voteview.com/static/data/out/members/HS118_members.csv,"Voteview actor-metadata context only; not roll-call-to-bill linkage, district public-opinion representation, sponsor effectiveness, public benefit, welfare, or model validation."
118,House,22134,M000871,"MANN, Tracey",R,KS,KS-01,160,160,voteview_member_metadata,voteview_member_metadata; bioguide_actor_identifier; member_district_metadata,roll_call_to_bill_or_action; public_law_or_statute; district_public_opinion_issue; sponsor_success_or_member_effectiveness; model_validation,https://voteview.com/static/data/out/members/HS118_members.csv,"Voteview actor-metadata context only; not roll-call-to-bill linkage, district public-opinion representation, sponsor effectiveness, public benefit, welfare, or model validation."
118,House,22135,M001135,"MANNING, Kathy E.",D,NC,NC-06,159,159,voteview_member_metadata,voteview_member_metadata; bioguide_actor_identifier; member_district_metadata,roll_call_to_bill_or_action; public_law_or_statute; district_public_opinion_issue; sponsor_success_or_member_effectiveness; model_validation,https://voteview.com/static/data/out/members/HS118_members.csv,"Voteview actor-metadata context only; not roll-call-to-bill linkage, district public-opinion representation, sponsor effectiveness, public benefit, welfare, or model validation."
118,House,22136,M001136,"MCCLAIN, Lisa C.",R,MI,MI-09,159,159,voteview_member_metadata,voteview_member_metadata; bioguide_actor_identifier; member_district_metadata,roll_call_to_bill_or_action; public_law_or_statute; district_public_opinion_issue; sponsor_success_or_member_effectiveness; model_validation,https://voteview.com/static/data/out/members/HS118_members.csv,"Voteview actor-metadata context only; not roll-call-to-bill linkage, district public-opinion representation, sponsor effectiveness, public benefit, welfare, or model validation."
118,House,22138,M001211,"MILLER, Mary E.",R,IL,IL-15,159,159,voteview_member_metadata,voteview_member_metadata; bioguide_actor_identifier; member_district_metadata,roll_call_to_bill_or_action; public_law_or_statute; district_public_opinion_issue; sponsor_success_or_member_effectiveness; model_validation,https://voteview.com/static/data/out/members/HS118_members.csv,"Voteview actor-metadata context only; not roll-call-to-bill linkage, district public-opinion representation, sponsor effectiveness, public benefit, welfare, or model validation."
118,House,22139,M001215,"MILLER-MEEKS, Mariannette",R,IA,IA-01,157,157,voteview_member_metadata,voteview_member_metadata; bioguide_actor_identifier; member_district_metadata,roll_call_to_bill_or_action; public_law_or_statute; district_public_opinion_issue; sponsor_success_or_member_effectiveness; model_validation,https://voteview.com/static/data/out/members/HS118_members.csv,"Voteview actor-metadata context only; not roll-call-to-bill linkage, district public-opinion representation, sponsor effectiveness, public benefit, welfare, or model validation."
118,House,22140,M001212,"MOORE, Barry",R,AL,AL-02,159,159,voteview_member_metadata,voteview_member_metadata; bioguide_actor_identifier; member_district_metadata,roll_call_to_bill_or_action; public_law_or_statute; district_public_opinion_issue; sponsor_success_or_member_effectiveness; model_validation,https://voteview.com/static/data/out/members/HS118_members.csv,"Voteview actor-metadata context only; not roll-call-to-bill linkage, district public-opinion representation, sponsor effectiveness, public benefit, welfare, or model validation."
118,House,22141,M001213,"MOORE, Blake D.",R,UT,UT-01,160,160,voteview_member_metadata,voteview_member_metadata; bioguide_actor_identifier; member_district_metadata,roll_call_to_bill_or_action; public_law_or_statute; district_public_opinion_issue; sponsor_success_or_member_effectiveness; model_validation,https://voteview.com/static/data/out/members/HS118_members.csv,"Voteview actor-metadata context only; not roll-call-to-bill linkage, district public-opinion representation, sponsor effectiveness, public benefit, welfare, or model validation."
118,House,22142,M001214,"MRVAN, Frank J.",D,IN,IN-01,158,158,voteview_member_metadata,voteview_member_metadata; bioguide_actor_identifier; member_district_metadata,roll_call_to_bill_or_action; public_law_or_statute; district_public_opinion_issue; sponsor_success_or_member_effectiveness; model_validation,https://voteview.com/static/data/out/members/HS118_members.csv,"Voteview actor-metadata context only; not roll-call-to-bill linkage, district public-opinion representation, sponsor effectiveness, public benefit, welfare, or model validation."
118,House,22143,N000026,"NEHLS, Troy E.",R,TX,TX-22,157,157,voteview_member_metadata,voteview_member_metadata; bioguide_actor_identifier; member_district_metadata,roll_call_to_bill_or_action; public_law_or_statute; district_public_opinion_issue; sponsor_success_or_member_effectiveness; model_validation,https://voteview.com/static/data/out/members/HS118_members.csv,"Voteview actor-metadata context only; not roll-call-to-bill linkage, district public-opinion representation, sponsor effectiveness, public benefit, welfare, or model validation."
118,House,22145,O000019,"OBERNOLTE, Jay",R,CA,CA-23,160,160,voteview_member_metadata,voteview_member_metadata; bioguide_actor_identifier; member_district_metadata,roll_call_to_bill_or_action; public_law_or_statute; district_public_opinion_issue; sponsor_success_or_member_effectiveness; model_validation,https://voteview.com/static/data/out/members/HS118_members.csv,"Voteview actor-metadata context only; not roll-call-to-bill linkage, district public-opinion representation, sponsor effectiveness, public benefit, welfare, or model validation."
118,House,22146,O000086,"OWENS, Burgess",R,UT,UT-04,159,159,voteview_member_metadata,voteview_member_metadata; bioguide_actor_identifier; member_district_metadata,roll_call_to_bill_or_action; public_law_or_statute; district_public_opinion_issue; sponsor_success_or_member_effectiveness; model_validation,https://voteview.com/static/data/out/members/HS118_members.csv,"Voteview actor-metadata context only; not roll-call-to-bill linkage, district public-opinion representation, sponsor effectiveness, public benefit, welfare, or model validation."
118,House,22147,P000048,"PFLUGER, August",R,TX,TX-11,160,160,voteview_member_metadata,voteview_member_metadata; bioguide_actor_identifier; member_district_metadata,roll_call_to_bill_or_action; public_law_or_statute; district_public_opinion_issue; sponsor_success_or_member_effectiveness; model_validation,https://voteview.com/static/data/out/members/HS118_members.csv,"Voteview actor-metadata context only; not roll-call-to-bill linkage, district public-opinion representation, sponsor effectiveness, public benefit, welfare, or model validation."
118,House,22148,R000103,"ROSENDALE, Matthew M., Sr.",R,MT,MT-02,158,158,voteview_member_metadata,voteview_member_metadata; bioguide_actor_identifier; member_district_metadata,roll_call_to_bill_or_action; public_law_or_statute; district_public_opinion_issue; sponsor_success_or_member_effectiveness; model_validation,https://voteview.com/static/data/out/members/HS118_members.csv,"Voteview actor-metadata context only; not roll-call-to-bill linkage, district public-opinion representation, sponsor effectiveness, public benefit, welfare, or model validation."
118,House,22149,R000305,"ROSS, Deborah K.",D,NC,NC-02,159,159,voteview_member_metadata,voteview_member_metadata; bioguide_actor_identifier; member_district_metadata,roll_call_to_bill_or_action; public_law_or_statute; district_public_opinion_issue; sponsor_success_or_member_effectiveness; model_validation,https://voteview.com/static/data/out/members/HS118_members.csv,"Voteview actor-metadata context only; not roll-call-to-bill linkage, district public-opinion representation, sponsor effectiveness, public benefit, welfare, or model validation."
118,House,22150,S000168,"SALAZAR, Maria Elvira",R,FL,FL-27,155,155,voteview_member_metadata,voteview_member_metadata; bioguide_actor_identifier; member_district_metadata,roll_call_to_bill_or_action; public_law_or_statute; district_public_opinion_issue; sponsor_success_or_member_effectiveness; model_validation,https://voteview.com/static/data/out/members/HS118_members.csv,"Voteview actor-metadata context only; not roll-call-to-bill linkage, district public-opinion representation, sponsor effectiveness, public benefit, welfare, or model validation."
118,House,22151,S000929,"SPARTZ, Victoria",R,IN,IN-05,146,146,voteview_member_metadata,voteview_member_metadata; bioguide_actor_identifier; member_district_metadata,roll_call_to_bill_or_action; public_law_or_statute; district_public_opinion_issue; sponsor_success_or_member_effectiveness; model_validation,https://voteview.com/static/data/out/members/HS118_members.csv,"Voteview actor-metadata context only; not roll-call-to-bill linkage, district public-opinion representation, sponsor effectiveness, public benefit, welfare, or model validation."
118,House,22152,S001135,"STEEL, Michelle",R,CA,CA-45,160,160,voteview_member_metadata,voteview_member_metadata; bioguide_actor_identifier; member_district_metadata,roll_call_to_bill_or_action; public_law_or_statute; district_public_opinion_issue; sponsor_success_or_member_effectiveness; model_validation,https://voteview.com/static/data/out/members/HS118_members.csv,"Voteview actor-metadata context only; not roll-call-to-bill linkage, district public-opinion representation, sponsor effectiveness, public benefit, welfare, or model validation."
118,House,22153,S001159,"STRICKLAND, Marilyn",D,WA,WA-10,160,160,voteview_member_metadata,voteview_member_metadata; bioguide_actor_identifier; member_district_metadata,roll_call_to_bill_or_action; public_law_or_statute; district_public_opinion_issue; sponsor_success_or_member_effectiveness; model_validation,https://voteview.com/static/data/out/members/HS118_members.csv,"Voteview actor-metadata context only; not roll-call-to-bill linkage, district public-opinion representation, sponsor effectiveness, public benefit, welfare, or model validation."
118,House,22154,T000486,"TORRES, Ritchie",D,NY,NY-15,160,160,voteview_member_metadata,voteview_member_metadata; bioguide_actor_identifier; member_district_metadata,roll_call_to_bill_or_action; public_law_or_statute; district_public_opinion_issue; sponsor_success_or_member_effectiveness; model_validation,https://voteview.com/static/data/out/members/HS118_members.csv,"Voteview actor-metadata context only; not roll-call-to-bill linkage, district public-opinion representation, sponsor effectiveness, public benefit, welfare, or model validation."
118,House,22155,V000134,"VAN DUYNE, Beth",R,TX,TX-24,160,160,voteview_member_metadata,voteview_member_metadata; bioguide_actor_identifier; member_district_metadata,roll_call_to_bill_or_action; public_law_or_statute; district_public_opinion_issue; sponsor_success_or_member_effectiveness; model_validation,https://voteview.com/static/data/out/members/HS118_members.csv,"Voteview actor-metadata context only; not roll-call-to-bill linkage, district public-opinion representation, sponsor effectiveness, public benefit, welfare, or model validation."
118,House,22156,W000788,"WILLIAMS, Nikema",D,GA,GA-05,160,160,voteview_member_metadata,voteview_member_metadata; bioguide_actor_identifier; member_district_metadata,roll_call_to_bill_or_action; public_law_or_statute; district_public_opinion_issue; sponsor_success_or_member_effectiveness; model_validation,https://voteview.com/static/data/out/members/HS118_members.csv,"Voteview actor-metadata context only; not roll-call-to-bill linkage, district public-opinion representation, sponsor effectiveness, public benefit, welfare, or model validation."
118,House,22157,L000595,"LETLOW, Julia",R,LA,LA-05,159,159,voteview_member_metadata,voteview_member_metadata; bioguide_actor_identifier; member_district_metadata,roll_call_to_bill_or_action; public_law_or_statute; district_public_opinion_issue; sponsor_success_or_member_effectiveness; model_validation,https://voteview.com/static/data/out/members/HS118_members.csv,"Voteview actor-metadata context only; not roll-call-to-bill linkage, district public-opinion representation, sponsor effectiveness, public benefit, welfare, or model validation."
118,House,22158,C001125,"CARTER, Troy",D,LA,LA-02,160,160,voteview_member_metadata,voteview_member_metadata; bioguide_actor_identifier; member_district_metadata,roll_call_to_bill_or_action; public_law_or_statute; district_public_opinion_issue; sponsor_success_or_member_effectiveness; model_validation,https://voteview.com/static/data/out/members/HS118_members.csv,"Voteview actor-metadata context only; not roll-call-to-bill linkage, district public-opinion representation, sponsor effectiveness, public benefit, welfare, or model validation."
118,House,22159,S001218,"STANSBURY, Melanie Ann",D,NM,NM-01,159,159,voteview_member_metadata,voteview_member_metadata; bioguide_actor_identifier; member_district_metadata,roll_call_to_bill_or_action; public_law_or_statute; district_public_opinion_issue; sponsor_success_or_member_effectiveness; model_validation,https://voteview.com/static/data/out/members/HS118_members.csv,"Voteview actor-metadata context only; not roll-call-to-bill linkage, district public-opinion representation, sponsor effectiveness, public benefit, welfare, or model validation."
118,House,22160,E000071,"ELLZEY, Jake",R,TX,TX-06,159,159,voteview_member_metadata,voteview_member_metadata; bioguide_actor_identifier; member_district_metadata,roll_call_to_bill_or_action; public_law_or_statute; district_public_opinion_issue; sponsor_success_or_member_effectiveness; model_validation,https://voteview.com/static/data/out/members/HS118_members.csv,"Voteview actor-metadata context only; not roll-call-to-bill linkage, district public-opinion representation, sponsor effectiveness, public benefit, welfare, or model validation."
118,House,22161,B001313,"BROWN, Shontel M.",D,OH,OH-11,159,159,voteview_member_metadata,voteview_member_metadata; bioguide_actor_identifier; member_district_metadata,roll_call_to_bill_or_action; public_law_or_statute; district_public_opinion_issue; sponsor_success_or_member_effectiveness; model_validation,https://voteview.com/static/data/out/members/HS118_members.csv,"Voteview actor-metadata context only; not roll-call-to-bill linkage, district public-opinion representation, sponsor effectiveness, public benefit, welfare, or model validation."
118,House,22162,C001126,"CAREY, Mike",R,OH,OH-15,159,159,voteview_member_metadata,voteview_member_metadata; bioguide_actor_identifier; member_district_metadata,roll_call_to_bill_or_action; public_law_or_statute; district_public_opinion_issue; sponsor_success_or_member_effectiveness; model_validation,https://voteview.com/static/data/out/members/HS118_members.csv,"Voteview actor-metadata context only; not roll-call-to-bill linkage, district public-opinion representation, sponsor effectiveness, public benefit, welfare, or model validation."
118,House,22163,C001127,"CHERFILUS-MCCORMICK, Sheila",D,FL,FL-20,157,157,voteview_member_metadata,voteview_member_metadata; bioguide_actor_identifier; member_district_metadata,roll_call_to_bill_or_action; public_law_or_statute; district_public_opinion_issue; sponsor_success_or_member_effectiveness; model_validation,https://voteview.com/static/data/out/members/HS118_members.csv,"Voteview actor-metadata context only; not roll-call-to-bill linkage, district public-opinion representation, sponsor effectiveness, public benefit, welfare, or model validation."
118,House,22166,F000474,"FLOOD, Mike",R,NE,NE-01,160,160,voteview_member_metadata,voteview_member_metadata; bioguide_actor_identifier; member_district_metadata,roll_call_to_bill_or_action; public_law_or_statute; district_public_opinion_issue; sponsor_success_or_member_effectiveness; model_validation,https://voteview.com/static/data/out/members/HS118_members.csv,"Voteview actor-metadata context only; not roll-call-to-bill linkage, district public-opinion representation, sponsor effectiveness, public benefit, welfare, or model validation."
118,House,22167,F000475,"FINSTAD, Brad",R,MN,MN-01,160,160,voteview_member_metadata,voteview_member_metadata; bioguide_actor_identifier; member_district_metadata,roll_call_to_bill_or_action; public_law_or_statute; district_public_opinion_issue; sponsor_success_or_member_effectiveness; model_validation,https://voteview.com/static/data/out/members/HS118_members.csv,"Voteview actor-metadata context only; not roll-call-to-bill linkage, district public-opinion representation, sponsor effectiveness, public benefit, welfare, or model validation."
118,House,22168,P000619,"PELTOLA, Mary Sattler",D,AK,AK-01,157,157,voteview_member_metadata,voteview_member_metadata; bioguide_actor_identifier; member_district_metadata,roll_call_to_bill_or_action; public_law_or_statute; district_public_opinion_issue; sponsor_success_or_member_effectiveness; model_validation,https://voteview.com/static/data/out/members/HS118_members.csv,"Voteview actor-metadata context only; not roll-call-to-bill linkage, district public-opinion representation, sponsor effectiveness, public benefit, welfare, or model validation."
118,House,22169,R000579,"RYAN, Patrick",D,NY,NY-18,160,160,voteview_member_metadata,voteview_member_metadata; bioguide_actor_identifier; member_district_metadata,roll_call_to_bill_or_action; public_law_or_statute; district_public_opinion_issue; sponsor_success_or_member_effectiveness; model_validation,https://voteview.com/static/data/out/members/HS118_members.csv,"Voteview actor-metadata context only; not roll-call-to-bill linkage, district public-opinion representation, sponsor effectiveness, public benefit, welfare, or model validation."
118,House,22171,Y000067,"YAKYM, Rudy, III",R,IN,IN-02,160,160,voteview_member_metadata,voteview_member_metadata; bioguide_actor_identifier; member_district_metadata,roll_call_to_bill_or_action; public_law_or_statute; district_public_opinion_issue; sponsor_success_or_member_effectiveness; model_validation,https://voteview.com/static/data/out/members/HS118_members.csv,"Voteview actor-metadata context only; not roll-call-to-bill linkage, district public-opinion representation, sponsor effectiveness, public benefit, welfare, or model validation."
118,House,22300,A000379,"ALFORD, Mark",R,MO,MO-04,160,160,voteview_member_metadata,voteview_member_metadata; bioguide_actor_identifier; member_district_metadata,roll_call_to_bill_or_action; public_law_or_statute; district_public_opinion_issue; sponsor_success_or_member_effectiveness; model_validation,https://voteview.com/static/data/out/members/HS118_members.csv,"Voteview actor-metadata context only; not roll-call-to-bill linkage, district public-opinion representation, sponsor effectiveness, public benefit, welfare, or model validation."
118,House,22301,B001318,"BALINT, Becca",D,VT,VT-01,158,158,voteview_member_metadata,voteview_member_metadata; bioguide_actor_identifier; member_district_metadata,roll_call_to_bill_or_action; public_law_or_statute; district_public_opinion_issue; sponsor_success_or_member_effectiveness; model_validation,https://voteview.com/static/data/out/members/HS118_members.csv,"Voteview actor-metadata context only; not roll-call-to-bill linkage, district public-opinion representation, sponsor effectiveness, public benefit, welfare, or model validation."
118,House,22302,B001314,"BEAN, Aaron",R,FL,FL-04,159,159,voteview_member_metadata,voteview_member_metadata; bioguide_actor_identifier; member_district_metadata,roll_call_to_bill_or_action; public_law_or_statute; district_public_opinion_issue; sponsor_success_or_member_effectiveness; model_validation,https://voteview.com/static/data/out/members/HS118_members.csv,"Voteview actor-metadata context only; not roll-call-to-bill linkage, district public-opinion representation, sponsor effectiveness, public benefit, welfare, or model validation."
