caseKey,caseName,caseDescription,scenarioKey,scenario,totalBills,potentialBillsPerRun,enactedBills,enactedPerRun,floorPerRun,productivity,floor,avgSupport,welfare,cooperation,compromise,gridlock,accessDenied,committeeRejected,challengeRate,lowSupport,popularFail,policyShift,proposerGain,vetoes,overriddenVetoes
two-party,Two-Party System,Generated legislators sort into two broad parties.,default-pass-informed-guarded,Default pass + informed guarded committee,9000,60.000,1721,11.473,11.567,0.191,0.193,0.589,0.614,0.113,0.220,0.809,0.570,0.237,0.000,0.208,0.558,0.062,0.245,0,0
two-party,Two-Party System,Generated legislators sort into two broad parties.,default-pass-challenge,Default pass + challenge vouchers,9000,60.000,6533,43.553,60.000,0.726,1.000,0.515,0.463,0.374,0.094,0.274,0.000,0.000,0.333,0.439,0.177,0.543,0.616,0,0
two-party,Two-Party System,Generated legislators sort into two broad parties.,default-pass-challenge-party-t3-s082,Default pass + party challenge vouchers t=3 s=.82,9000,60.000,8240,54.933,60.000,0.916,1.000,0.506,0.449,0.463,0.081,0.084,0.000,0.000,0.100,0.481,0.058,0.727,0.653,0,0
two-party,Two-Party System,Generated legislators sort into two broad parties.,default-pass-challenge-party-t6-s082,Default pass + party challenge vouchers t=6 s=.82,9000,60.000,7512,50.080,60.000,0.835,1.000,0.508,0.454,0.424,0.085,0.165,0.000,0.000,0.200,0.464,0.105,0.646,0.637,0,0
two-party,Two-Party System,Generated legislators sort into two broad parties.,default-pass-challenge-party-t15-s082,Default pass + party challenge vouchers t=15 s=.82,9000,60.000,5309,35.393,60.000,0.590,1.000,0.524,0.478,0.309,0.107,0.410,0.000,0.000,0.500,0.388,0.260,0.412,0.575,0,0
two-party,Two-Party System,Generated legislators sort into two broad parties.,default-pass-challenge-party-t25-s082,Default pass + party challenge vouchers t=25 s=.82,9000,60.000,2889,19.260,60.000,0.321,1.000,0.566,0.552,0.182,0.177,0.679,0.000,0.000,0.828,0.172,0.433,0.150,0.380,0,0
two-party,Two-Party System,Generated legislators sort into two broad parties.,default-pass-challenge-party-t10-s050,Default pass + party challenge vouchers t=10 s=.50,9000,60.000,6567,43.780,60.000,0.730,1.000,0.514,0.462,0.375,0.092,0.270,0.000,0.000,0.333,0.441,0.180,0.554,0.626,0,0
two-party,Two-Party System,Generated legislators sort into two broad parties.,default-pass-challenge-party-t10-s065,Default pass + party challenge vouchers t=10 s=.65,9000,60.000,6590,43.933,60.000,0.732,1.000,0.515,0.463,0.377,0.093,0.268,0.000,0.000,0.333,0.437,0.175,0.549,0.617,0,0
two-party,Two-Party System,Generated legislators sort into two broad parties.,default-pass-challenge-party-t10-s100,Default pass + party challenge vouchers t=10 s=1.00,9000,60.000,6536,43.573,60.000,0.726,1.000,0.515,0.464,0.374,0.094,0.274,0.000,0.000,0.333,0.441,0.175,0.539,0.612,0,0
two-party,Two-Party System,Generated legislators sort into two broad parties.,default-pass-challenge-party-t10-s125,Default pass + party challenge vouchers t=10 s=1.25,9000,60.000,6525,43.500,60.000,0.725,1.000,0.514,0.463,0.372,0.095,0.275,0.000,0.000,0.333,0.440,0.183,0.533,0.605,0,0
two-party,Two-Party System,Generated legislators sort into two broad parties.,default-pass-challenge-member-t1-s082,Default pass + member challenge vouchers t=1 s=.82,9000,60.000,2382,15.880,60.000,0.265,1.000,0.585,0.581,0.155,0.205,0.735,0.000,0.000,0.886,0.079,0.485,0.101,0.309,0,0
two-party,Two-Party System,Generated legislators sort into two broad parties.,default-pass-challenge-member-t2-s082,Default pass + member challenge vouchers t=2 s=.82,9000,60.000,2386,15.907,60.000,0.265,1.000,0.587,0.580,0.156,0.204,0.735,0.000,0.000,0.891,0.074,0.473,0.102,0.310,0,0
two-party,Two-Party System,Generated legislators sort into two broad parties.,default-pass-challenge-member-t3-s082,Default pass + member challenge vouchers t=3 s=.82,9000,60.000,2384,15.893,60.000,0.265,1.000,0.584,0.581,0.155,0.203,0.735,0.000,0.000,0.897,0.070,0.486,0.101,0.307,0,0
two-party,Two-Party System,Generated legislators sort into two broad parties.,default-pass-escalation-q6-s082,Default pass + q=6 challenge escalation s=.82,9000,60.000,2378,15.853,60.000,0.264,1.000,0.587,0.578,0.155,0.205,0.736,0.000,0.000,0.890,0.074,0.477,0.101,0.309,0,0
two-party,Two-Party System,Generated legislators sort into two broad parties.,default-pass-escalation-q12-s082,Default pass + q=12 challenge escalation s=.82,9000,60.000,2349,15.660,60.000,0.261,1.000,0.586,0.579,0.153,0.208,0.739,0.000,0.000,0.887,0.084,0.488,0.100,0.306,0,0
two-party,Two-Party System,Generated legislators sort into two broad parties.,default-pass-escalation-q20-s082,Default pass + q=20 challenge escalation s=.82,9000,60.000,2444,16.293,60.000,0.272,1.000,0.582,0.576,0.158,0.205,0.728,0.000,0.000,0.874,0.090,0.482,0.103,0.306,0,0
multi-party,Multi-Party System,Generated legislators sort into five parties.,simple-majority,Unicameral simple majority,9000,60.000,2341,15.607,60.000,0.260,1.000,0.602,0.597,0.157,0.209,0.740,0.000,0.000,0.000,0.000,0.455,0.109,0.338,0,0
multi-party,Multi-Party System,Generated legislators sort into five parties.,supermajority-60,Unicameral 60 percent passage,9000,60.000,795,5.300,60.000,0.088,1.000,0.672,0.673,0.059,0.337,0.912,0.000,0.000,0.000,0.000,0.755,0.019,0.157,0,0
multi-party,Multi-Party System,Generated legislators sort into five parties.,default-pass,Default pass unless 2/3 block,9000,60.000,7642,50.947,60.000,0.849,1.000,0.532,0.468,0.452,0.091,0.151,0.000,0.000,0.000,0.454,0.020,0.704,0.694,0,0
multi-party,Multi-Party System,Generated legislators sort into five parties.,default-pass-informed-guarded,Default pass + informed guarded committee,9000,60.000,1778,11.853,11.940,0.198,0.199,0.592,0.616,0.117,0.219,0.802,0.575,0.226,0.000,0.198,0.559,0.066,0.253,0,0
multi-party,Multi-Party System,Generated legislators sort into five parties.,default-pass-challenge,Default pass + challenge vouchers,9000,60.000,2892,19.280,60.000,0.321,1.000,0.570,0.563,0.183,0.183,0.679,0.000,0.000,0.815,0.164,0.427,0.145,0.364,0,0
multi-party,Multi-Party System,Generated legislators sort into five parties.,default-pass-challenge-party-t3-s082,Default pass + party challenge vouchers t=3 s=.82,9000,60.000,7125,47.500,60.000,0.792,1.000,0.514,0.459,0.407,0.092,0.208,0.000,0.000,0.250,0.449,0.125,0.603,0.626,0,0
multi-party,Multi-Party System,Generated legislators sort into five parties.,default-pass-challenge-party-t6-s082,Default pass + party challenge vouchers t=6 s=.82,9000,60.000,5258,35.053,60.000,0.584,1.000,0.527,0.486,0.308,0.115,0.416,0.000,0.000,0.500,0.378,0.255,0.396,0.555,0,0
multi-party,Multi-Party System,Generated legislators sort into five parties.,default-pass-challenge-party-t15-s082,Default pass + party challenge vouchers t=15 s=.82,9000,60.000,2570,17.133,60.000,0.286,1.000,0.586,0.586,0.167,0.202,0.714,0.000,0.000,0.880,0.079,0.447,0.117,0.331,0,0
multi-party,Multi-Party System,Generated legislators sort into five parties.,default-pass-challenge-party-t25-s082,Default pass + party challenge vouchers t=25 s=.82,9000,60.000,2558,17.053,60.000,0.284,1.000,0.589,0.585,0.167,0.206,0.716,0.000,0.000,0.897,0.063,0.448,0.115,0.321,0,0
multi-party,Multi-Party System,Generated legislators sort into five parties.,default-pass-challenge-party-t10-s050,Default pass + party challenge vouchers t=10 s=.50,9000,60.000,2945,19.633,60.000,0.327,1.000,0.570,0.559,0.186,0.175,0.673,0.000,0.000,0.833,0.156,0.417,0.164,0.406,0,0
multi-party,Multi-Party System,Generated legislators sort into five parties.,default-pass-challenge-party-t10-s065,Default pass + party challenge vouchers t=10 s=.65,9000,60.000,2894,19.293,60.000,0.322,1.000,0.571,0.563,0.184,0.183,0.678,0.000,0.000,0.826,0.154,0.426,0.150,0.374,0,0
multi-party,Multi-Party System,Generated legislators sort into five parties.,default-pass-challenge-party-t10-s100,Default pass + party challenge vouchers t=10 s=1.00,9000,60.000,2963,19.753,60.000,0.329,1.000,0.567,0.566,0.187,0.188,0.671,0.000,0.000,0.794,0.181,0.421,0.140,0.340,0,0
multi-party,Multi-Party System,Generated legislators sort into five parties.,default-pass-challenge-party-t10-s125,Default pass + party challenge vouchers t=10 s=1.25,9000,60.000,3266,21.773,60.000,0.363,1.000,0.559,0.553,0.203,0.176,0.637,0.000,0.000,0.753,0.226,0.401,0.154,0.345,0,0
multi-party,Multi-Party System,Generated legislators sort into five parties.,default-pass-challenge-member-t1-s082,Default pass + member challenge vouchers t=1 s=.82,9000,60.000,2552,17.013,60.000,0.284,1.000,0.587,0.584,0.167,0.204,0.716,0.000,0.000,0.885,0.068,0.447,0.114,0.323,0,0
multi-party,Multi-Party System,Generated legislators sort into five parties.,default-pass-challenge-member-t2-s082,Default pass + member challenge vouchers t=2 s=.82,9000,60.000,2562,17.080,60.000,0.285,1.000,0.588,0.584,0.167,0.202,0.715,0.000,0.000,0.894,0.069,0.443,0.117,0.330,0,0
multi-party,Multi-Party System,Generated legislators sort into five parties.,default-pass-challenge-member-t3-s082,Default pass + member challenge vouchers t=3 s=.82,9000,60.000,2518,16.787,60.000,0.280,1.000,0.589,0.588,0.165,0.204,0.720,0.000,0.000,0.899,0.058,0.453,0.116,0.333,0,0
multi-party,Multi-Party System,Generated legislators sort into five parties.,default-pass-escalation-q6-s082,Default pass + q=6 challenge escalation s=.82,9000,60.000,2523,16.820,60.000,0.280,1.000,0.588,0.585,0.165,0.207,0.720,0.000,0.000,0.889,0.075,0.453,0.111,0.318,0,0
multi-party,Multi-Party System,Generated legislators sort into five parties.,default-pass-escalation-q12-s082,Default pass + q=12 challenge escalation s=.82,9000,60.000,2526,16.840,60.000,0.281,1.000,0.586,0.587,0.164,0.206,0.719,0.000,0.000,0.886,0.078,0.457,0.113,0.322,0,0
multi-party,Multi-Party System,Generated legislators sort into five parties.,default-pass-escalation-q20-s082,Default pass + q=20 challenge escalation s=.82,9000,60.000,2573,17.153,60.000,0.286,1.000,0.584,0.584,0.167,0.205,0.714,0.000,0.000,0.874,0.087,0.453,0.113,0.317,0,0
high-proposal-pressure,High Proposal Pressure,Three times as many potential proposals reach the institutional system.,simple-majority,Unicameral simple majority,27000,180.000,6565,43.767,180.000,0.243,1.000,0.598,0.593,0.145,0.209,0.757,0.000,0.000,0.000,0.000,0.476,0.100,0.330,0,0
high-proposal-pressure,High Proposal Pressure,Three times as many potential proposals reach the institutional system.,supermajority-60,Unicameral 60 percent passage,27000,180.000,2034,13.560,180.000,0.075,1.000,0.669,0.674,0.050,0.338,0.925,0.000,0.000,0.000,0.000,0.777,0.016,0.151,0,0
high-proposal-pressure,High Proposal Pressure,Three times as many potential proposals reach the institutional system.,default-pass,Default pass unless 2/3 block,27000,180.000,22671,151.140,180.000,0.840,1.000,0.532,0.467,0.447,0.091,0.160,0.000,0.000,0.000,0.454,0.028,0.701,0.700,0,0
high-proposal-pressure,High Proposal Pressure,Three times as many potential proposals reach the institutional system.,default-pass-informed-guarded,Default pass + informed guarded committee,27000,180.000,5176,34.507,34.733,0.192,0.193,0.588,0.611,0.113,0.222,0.808,0.577,0.230,0.000,0.204,0.561,0.063,0.243,0,0
high-proposal-pressure,High Proposal Pressure,Three times as many potential proposals reach the institutional system.,default-pass-challenge,Default pass + challenge vouchers,27000,180.000,23170,154.467,180.000,0.858,1.000,0.508,0.451,0.436,0.087,0.142,0.000,0.000,0.167,0.468,0.095,0.665,0.636,0,0
high-proposal-pressure,High Proposal Pressure,Three times as many potential proposals reach the institutional system.,default-pass-challenge-party-t3-s082,Default pass + party challenge vouchers t=3 s=.82,27000,180.000,25842,172.280,180.000,0.957,1.000,0.505,0.444,0.483,0.081,0.043,0.000,0.000,0.050,0.485,0.029,0.762,0.655,0,0
high-proposal-pressure,High Proposal Pressure,Three times as many potential proposals reach the institutional system.,default-pass-challenge-party-t6-s082,Default pass + party challenge vouchers t=6 s=.82,27000,180.000,24689,164.593,180.000,0.914,1.000,0.507,0.447,0.463,0.083,0.086,0.000,0.000,0.100,0.476,0.055,0.719,0.646,0,0
high-proposal-pressure,High Proposal Pressure,Three times as many potential proposals reach the institutional system.,default-pass-challenge-party-t15-s082,Default pass + party challenge vouchers t=15 s=.82,27000,180.000,21288,141.920,180.000,0.788,1.000,0.512,0.456,0.403,0.092,0.212,0.000,0.000,0.250,0.455,0.135,0.597,0.622,0,0
high-proposal-pressure,High Proposal Pressure,Three times as many potential proposals reach the institutional system.,default-pass-challenge-party-t25-s082,Default pass + party challenge vouchers t=25 s=.82,27000,180.000,17422,116.147,180.000,0.645,1.000,0.519,0.472,0.335,0.106,0.355,0.000,0.000,0.417,0.415,0.233,0.459,0.583,0,0
high-proposal-pressure,High Proposal Pressure,Three times as many potential proposals reach the institutional system.,default-pass-challenge-party-t10-s050,Default pass + party challenge vouchers t=10 s=.50,27000,180.000,23278,155.187,180.000,0.862,1.000,0.508,0.450,0.438,0.086,0.138,0.000,0.000,0.167,0.464,0.087,0.673,0.641,0,0
high-proposal-pressure,High Proposal Pressure,Three times as many potential proposals reach the institutional system.,default-pass-challenge-party-t10-s065,Default pass + party challenge vouchers t=10 s=.65,27000,180.000,23219,154.793,180.000,0.860,1.000,0.508,0.450,0.437,0.087,0.140,0.000,0.000,0.167,0.467,0.090,0.668,0.638,0,0
high-proposal-pressure,High Proposal Pressure,Three times as many potential proposals reach the institutional system.,default-pass-challenge-party-t10-s100,Default pass + party challenge vouchers t=10 s=1.00,27000,180.000,23179,154.527,180.000,0.858,1.000,0.508,0.451,0.437,0.087,0.142,0.000,0.000,0.167,0.469,0.091,0.663,0.635,0,0
high-proposal-pressure,High Proposal Pressure,Three times as many potential proposals reach the institutional system.,default-pass-challenge-party-t10-s125,Default pass + party challenge vouchers t=10 s=1.25,27000,180.000,23132,154.213,180.000,0.857,1.000,0.508,0.452,0.435,0.088,0.143,0.000,0.000,0.167,0.469,0.091,0.656,0.629,0,0
high-proposal-pressure,High Proposal Pressure,Three times as many potential proposals reach the institutional system.,default-pass-challenge-member-t1-s082,Default pass + member challenge vouchers t=1 s=.82,27000,180.000,14232,94.880,180.000,0.527,1.000,0.528,0.488,0.278,0.121,0.473,0.000,0.000,0.561,0.365,0.314,0.344,0.531,0,0
high-proposal-pressure,High Proposal Pressure,Three times as many potential proposals reach the institutional system.,default-pass-challenge-member-t2-s082,Default pass + member challenge vouchers t=2 s=.82,27000,180.000,7160,47.733,180.000,0.265,1.000,0.583,0.582,0.154,0.207,0.735,0.000,0.000,0.878,0.091,0.474,0.101,0.304,0,0
high-proposal-pressure,High Proposal Pressure,Three times as many potential proposals reach the institutional system.,default-pass-challenge-member-t3-s082,Default pass + member challenge vouchers t=3 s=.82,27000,180.000,7117,47.447,180.000,0.264,1.000,0.584,0.583,0.154,0.208,0.736,0.000,0.000,0.885,0.081,0.475,0.101,0.306,0,0
high-proposal-pressure,High Proposal Pressure,Three times as many potential proposals reach the institutional system.,default-pass-escalation-q6-s082,Default pass + q=6 challenge escalation s=.82,27000,180.000,7094,47.293,180.000,0.263,1.000,0.585,0.583,0.154,0.208,0.737,0.000,0.000,0.890,0.083,0.475,0.101,0.308,0,0
high-proposal-pressure,High Proposal Pressure,Three times as many potential proposals reach the institutional system.,default-pass-escalation-q12-s082,Default pass + q=12 challenge escalation s=.82,27000,180.000,7193,47.953,180.000,0.266,1.000,0.583,0.582,0.155,0.208,0.734,0.000,0.000,0.882,0.089,0.468,0.101,0.301,0,0
high-proposal-pressure,High Proposal Pressure,Three times as many potential proposals reach the institutional system.,default-pass-escalation-q20-s082,Default pass + q=20 challenge escalation s=.82,27000,180.000,7226,48.173,180.000,0.268,1.000,0.581,0.580,0.155,0.205,0.732,0.000,0.000,0.875,0.101,0.476,0.103,0.306,0,0
extreme-proposal-pressure,Extreme Proposal Pressure,Five times as many potential proposals reach the institutional system.,simple-majority,Unicameral simple majority,45000,300.000,11033,73.553,300.000,0.245,1.000,0.596,0.596,0.146,0.209,0.755,0.000,0.000,0.000,0.000,0.481,0.101,0.329,0,0
extreme-proposal-pressure,Extreme Proposal Pressure,Five times as many potential proposals reach the institutional system.,supermajority-60,Unicameral 60 percent passage,45000,300.000,3450,23.000,300.000,0.077,1.000,0.667,0.673,0.051,0.345,0.923,0.000,0.000,0.000,0.000,0.782,0.017,0.151,0,0
extreme-proposal-pressure,Extreme Proposal Pressure,Five times as many potential proposals reach the institutional system.,default-pass,Default pass unless 2/3 block,45000,300.000,37730,251.533,300.000,0.838,1.000,0.532,0.469,0.446,0.091,0.162,0.000,0.000,0.000,0.455,0.027,0.698,0.696,0,0
extreme-proposal-pressure,Extreme Proposal Pressure,Five times as many potential proposals reach the institutional system.,default-pass-informed-guarded,Default pass + informed guarded committee,45000,300.000,8855,59.033,59.500,0.197,0.198,0.587,0.613,0.115,0.218,0.803,0.573,0.229,0.000,0.210,0.564,0.065,0.248,0,0
extreme-proposal-pressure,Extreme Proposal Pressure,Five times as many potential proposals reach the institutional system.,default-pass-challenge,Default pass + challenge vouchers,45000,300.000,41187,274.580,300.000,0.915,1.000,0.506,0.448,0.463,0.083,0.085,0.000,0.000,0.100,0.479,0.053,0.720,0.644,0,0
extreme-proposal-pressure,Extreme Proposal Pressure,Five times as many potential proposals reach the institutional system.,default-pass-challenge-party-t3-s082,Default pass + party challenge vouchers t=3 s=.82,45000,300.000,43858,292.387,300.000,0.975,1.000,0.504,0.445,0.491,0.079,0.025,0.000,0.000,0.030,0.488,0.016,0.778,0.654,0,0
extreme-proposal-pressure,Extreme Proposal Pressure,Five times as many potential proposals reach the institutional system.,default-pass-challenge-party-t6-s082,Default pass + party challenge vouchers t=6 s=.82,45000,300.000,42713,284.753,300.000,0.949,1.000,0.505,0.446,0.479,0.080,0.051,0.000,0.000,0.060,0.483,0.032,0.754,0.651,0,0
extreme-proposal-pressure,Extreme Proposal Pressure,Five times as many potential proposals reach the institutional system.,default-pass-challenge-party-t15-s082,Default pass + party challenge vouchers t=15 s=.82,45000,300.000,39264,261.760,300.000,0.873,1.000,0.507,0.451,0.443,0.085,0.127,0.000,0.000,0.150,0.471,0.080,0.679,0.638,0,0
extreme-proposal-pressure,Extreme Proposal Pressure,Five times as many potential proposals reach the institutional system.,default-pass-challenge-party-t25-s082,Default pass + party challenge vouchers t=25 s=.82,45000,300.000,35526,236.840,300.000,0.789,1.000,0.511,0.458,0.403,0.091,0.211,0.000,0.000,0.249,0.452,0.134,0.598,0.621,0,0
extreme-proposal-pressure,Extreme Proposal Pressure,Five times as many potential proposals reach the institutional system.,default-pass-challenge-party-t10-s050,Default pass + party challenge vouchers t=10 s=.50,45000,300.000,41312,275.413,300.000,0.918,1.000,0.506,0.448,0.464,0.082,0.082,0.000,0.000,0.100,0.478,0.051,0.725,0.647,0,0
extreme-proposal-pressure,Extreme Proposal Pressure,Five times as many potential proposals reach the institutional system.,default-pass-challenge-party-t10-s065,Default pass + party challenge vouchers t=10 s=.65,45000,300.000,41251,275.007,300.000,0.917,1.000,0.506,0.448,0.464,0.082,0.083,0.000,0.000,0.100,0.476,0.052,0.723,0.646,0,0
extreme-proposal-pressure,Extreme Proposal Pressure,Five times as many potential proposals reach the institutional system.,default-pass-challenge-party-t10-s100,Default pass + party challenge vouchers t=10 s=1.00,45000,300.000,41188,274.587,300.000,0.915,1.000,0.506,0.448,0.463,0.083,0.085,0.000,0.000,0.100,0.477,0.053,0.719,0.644,0,0
extreme-proposal-pressure,Extreme Proposal Pressure,Five times as many potential proposals reach the institutional system.,default-pass-challenge-party-t10-s125,Default pass + party challenge vouchers t=10 s=1.25,45000,300.000,41109,274.060,300.000,0.914,1.000,0.506,0.449,0.462,0.083,0.086,0.000,0.000,0.100,0.478,0.052,0.714,0.641,0,0
extreme-proposal-pressure,Extreme Proposal Pressure,Five times as many potential proposals reach the institutional system.,default-pass-challenge-member-t1-s082,Default pass + member challenge vouchers t=1 s=.82,45000,300.000,32353,215.687,300.000,0.719,1.000,0.514,0.464,0.370,0.097,0.281,0.000,0.000,0.337,0.432,0.184,0.528,0.601,0,0
extreme-proposal-pressure,Extreme Proposal Pressure,Five times as many potential proposals reach the institutional system.,default-pass-challenge-member-t2-s082,Default pass + member challenge vouchers t=2 s=.82,45000,300.000,19560,130.400,300.000,0.435,1.000,0.541,0.511,0.235,0.140,0.565,0.000,0.000,0.673,0.299,0.369,0.255,0.475,0,0
extreme-proposal-pressure,Extreme Proposal Pressure,Five times as many potential proposals reach the institutional system.,default-pass-challenge-member-t3-s082,Default pass + member challenge vouchers t=3 s=.82,45000,300.000,12312,82.080,300.000,0.274,1.000,0.582,0.582,0.159,0.205,0.726,0.000,0.000,0.875,0.091,0.471,0.106,0.307,0,0
extreme-proposal-pressure,Extreme Proposal Pressure,Five times as many potential proposals reach the institutional system.,default-pass-escalation-q6-s082,Default pass + q=6 challenge escalation s=.82,45000,300.000,12192,81.280,300.000,0.271,1.000,0.583,0.582,0.158,0.206,0.729,0.000,0.000,0.891,0.078,0.470,0.105,0.311,0,0
extreme-proposal-pressure,Extreme Proposal Pressure,Five times as many potential proposals reach the institutional system.,default-pass-escalation-q12-s082,Default pass + q=12 challenge escalation s=.82,45000,300.000,12332,82.213,300.000,0.274,1.000,0.581,0.581,0.159,0.204,0.726,0.000,0.000,0.885,0.084,0.469,0.108,0.314,0,0
extreme-proposal-pressure,Extreme Proposal Pressure,Five times as many potential proposals reach the institutional system.,default-pass-escalation-q20-s082,Default pass + q=20 challenge escalation s=.82,45000,300.000,12364,82.427,300.000,0.275,1.000,0.579,0.580,0.159,0.205,0.725,0.000,0.000,0.877,0.094,0.473,0.107,0.309,0,0
lobby-fueled-flooding,Lobby-Fueled Flooding,High proposal pressure with strong lobbying and weaker constituency pressure.,simple-majority,Unicameral simple majority,27000,180.000,5923,39.487,180.000,0.219,1.000,0.590,0.564,0.129,0.208,0.781,0.000,0.000,0.000,0.000,0.550,0.092,0.338,0,0
lobby-fueled-flooding,Lobby-Fueled Flooding,High proposal pressure with strong lobbying and weaker constituency pressure.,supermajority-60,Unicameral 60 percent passage,27000,180.000,1634,10.893,180.000,0.061,1.000,0.665,0.630,0.040,0.347,0.939,0.000,0.000,0.000,0.000,0.835,0.013,0.148,0,0
lobby-fueled-flooding,Lobby-Fueled Flooding,High proposal pressure with strong lobbying and weaker constituency pressure.,default-pass,Default pass unless 2/3 block,27000,180.000,22703,151.353,180.000,0.841,1.000,0.526,0.454,0.442,0.088,0.159,0.000,0.000,0.000,0.472,0.042,0.707,0.703,0,0
lobby-fueled-flooding,Lobby-Fueled Flooding,High proposal pressure with strong lobbying and weaker constituency pressure.,default-pass-informed-guarded,Default pass + informed guarded committee,27000,180.000,4808,32.053,32.287,0.178,0.179,0.587,0.581,0.104,0.212,0.822,0.583,0.238,0.000,0.225,0.585,0.060,0.250,0,0
lobby-fueled-flooding,Lobby-Fueled Flooding,High proposal pressure with strong lobbying and weaker constituency pressure.,default-pass-challenge,Default pass + challenge vouchers,27000,180.000,23087,153.913,180.000,0.855,1.000,0.501,0.442,0.429,0.084,0.145,0.000,0.000,0.166,0.486,0.101,0.665,0.638,0,0
lobby-fueled-flooding,Lobby-Fueled Flooding,High proposal pressure with strong lobbying and weaker constituency pressure.,default-pass-challenge-party-t3-s082,Default pass + party challenge vouchers t=3 s=.82,27000,180.000,25832,172.213,180.000,0.957,1.000,0.500,0.436,0.478,0.078,0.043,0.000,0.000,0.050,0.496,0.029,0.763,0.654,0,0
lobby-fueled-flooding,Lobby-Fueled Flooding,High proposal pressure with strong lobbying and weaker constituency pressure.,default-pass-challenge-party-t6-s082,Default pass + party challenge vouchers t=6 s=.82,27000,180.000,24660,164.400,180.000,0.913,1.000,0.500,0.439,0.457,0.080,0.087,0.000,0.000,0.100,0.492,0.059,0.724,0.651,0,0
lobby-fueled-flooding,Lobby-Fueled Flooding,High proposal pressure with strong lobbying and weaker constituency pressure.,default-pass-challenge-party-t15-s082,Default pass + party challenge vouchers t=15 s=.82,27000,180.000,21202,141.347,180.000,0.785,1.000,0.504,0.447,0.396,0.089,0.215,0.000,0.000,0.249,0.471,0.152,0.598,0.624,0,0
lobby-fueled-flooding,Lobby-Fueled Flooding,High proposal pressure with strong lobbying and weaker constituency pressure.,default-pass-challenge-party-t25-s082,Default pass + party challenge vouchers t=25 s=.82,27000,180.000,17376,115.840,180.000,0.644,1.000,0.510,0.462,0.328,0.102,0.356,0.000,0.000,0.416,0.439,0.243,0.461,0.586,0,0
lobby-fueled-flooding,Lobby-Fueled Flooding,High proposal pressure with strong lobbying and weaker constituency pressure.,default-pass-challenge-party-t10-s050,Default pass + party challenge vouchers t=10 s=.50,27000,180.000,23169,154.460,180.000,0.858,1.000,0.502,0.441,0.431,0.082,0.142,0.000,0.000,0.166,0.481,0.100,0.674,0.643,0,0
lobby-fueled-flooding,Lobby-Fueled Flooding,High proposal pressure with strong lobbying and weaker constituency pressure.,default-pass-challenge-party-t10-s065,Default pass + party challenge vouchers t=10 s=.65,27000,180.000,23180,154.533,180.000,0.859,1.000,0.502,0.442,0.431,0.083,0.141,0.000,0.000,0.166,0.482,0.099,0.671,0.641,0,0
lobby-fueled-flooding,Lobby-Fueled Flooding,High proposal pressure with strong lobbying and weaker constituency pressure.,default-pass-challenge-party-t10-s100,Default pass + party challenge vouchers t=10 s=1.00,27000,180.000,23053,153.687,180.000,0.854,1.000,0.502,0.443,0.428,0.084,0.146,0.000,0.000,0.166,0.485,0.103,0.663,0.636,0,0
lobby-fueled-flooding,Lobby-Fueled Flooding,High proposal pressure with strong lobbying and weaker constituency pressure.,default-pass-challenge-party-t10-s125,Default pass + party challenge vouchers t=10 s=1.25,27000,180.000,23075,153.833,180.000,0.855,1.000,0.502,0.444,0.429,0.084,0.145,0.000,0.000,0.166,0.483,0.096,0.659,0.633,0,0
lobby-fueled-flooding,Lobby-Fueled Flooding,High proposal pressure with strong lobbying and weaker constituency pressure.,default-pass-challenge-member-t1-s082,Default pass + member challenge vouchers t=1 s=.82,27000,180.000,14089,93.927,180.000,0.522,1.000,0.518,0.476,0.270,0.119,0.478,0.000,0.000,0.561,0.391,0.339,0.338,0.526,0,0
lobby-fueled-flooding,Lobby-Fueled Flooding,High proposal pressure with strong lobbying and weaker constituency pressure.,default-pass-challenge-member-t2-s082,Default pass + member challenge vouchers t=2 s=.82,27000,180.000,6831,45.540,180.000,0.253,1.000,0.565,0.558,0.143,0.205,0.747,0.000,0.000,0.883,0.137,0.533,0.095,0.299,0,0
lobby-fueled-flooding,Lobby-Fueled Flooding,High proposal pressure with strong lobbying and weaker constituency pressure.,default-pass-challenge-member-t3-s082,Default pass + member challenge vouchers t=3 s=.82,27000,180.000,6775,45.167,180.000,0.251,1.000,0.568,0.559,0.143,0.207,0.749,0.000,0.000,0.889,0.128,0.531,0.095,0.301,0,0
lobby-fueled-flooding,Lobby-Fueled Flooding,High proposal pressure with strong lobbying and weaker constituency pressure.,default-pass-escalation-q6-s082,Default pass + q=6 challenge escalation s=.82,27000,180.000,6796,45.307,180.000,0.252,1.000,0.568,0.558,0.143,0.207,0.748,0.000,0.000,0.892,0.126,0.532,0.095,0.303,0,0
lobby-fueled-flooding,Lobby-Fueled Flooding,High proposal pressure with strong lobbying and weaker constituency pressure.,default-pass-escalation-q12-s082,Default pass + q=12 challenge escalation s=.82,27000,180.000,6806,45.373,180.000,0.252,1.000,0.566,0.558,0.143,0.209,0.748,0.000,0.000,0.885,0.137,0.538,0.093,0.292,0,0
lobby-fueled-flooding,Lobby-Fueled Flooding,High proposal pressure with strong lobbying and weaker constituency pressure.,default-pass-escalation-q20-s082,Default pass + q=20 challenge escalation s=.82,27000,180.000,6816,45.440,180.000,0.252,1.000,0.564,0.558,0.142,0.208,0.748,0.000,0.000,0.878,0.146,0.532,0.092,0.288,0,0
