caseKey,caseName,caseDescription,scenarioKey,scenario,totalBills,potentialBillsPerRun,enactedBills,enactedPerRun,floorPerRun,productivity,floor,avgSupport,welfare,cooperation,compromise,gridlock,accessDenied,committeeRejected,challengeRate,lowSupport,popularFail,policyShift,proposerGain,vetoes,overriddenVetoes
low-lobbying,Low Lobbying Pressure,Lobby pressure is weak.,default-pass-challenge-party-t3-s082,Default pass + party challenge vouchers t=3 s=.82,9000,60.000,7861,52.407,60.000,0.873,1.000,0.508,0.461,0.443,0.084,0.127,0.000,0.000,0.150,0.472,0.088,0.681,0.642,0,0
low-lobbying,Low Lobbying Pressure,Lobby pressure is weak.,default-pass-challenge-party-t6-s082,Default pass + party challenge vouchers t=6 s=.82,9000,60.000,6712,44.747,60.000,0.746,1.000,0.514,0.474,0.383,0.094,0.254,0.000,0.000,0.300,0.444,0.167,0.556,0.614,0,0
low-lobbying,Low Lobbying Pressure,Lobby pressure is weak.,default-pass-challenge-party-t15-s082,Default pass + party challenge vouchers t=15 s=.82,9000,60.000,3308,22.053,60.000,0.368,1.000,0.554,0.556,0.204,0.167,0.632,0.000,0.000,0.745,0.231,0.400,0.186,0.408,0,0
low-lobbying,Low Lobbying Pressure,Lobby pressure is weak.,default-pass-challenge-party-t25-s082,Default pass + party challenge vouchers t=25 s=.82,9000,60.000,2465,16.433,60.000,0.274,1.000,0.582,0.597,0.159,0.206,0.726,0.000,0.000,0.878,0.086,0.481,0.108,0.318,0,0
low-lobbying,Low Lobbying Pressure,Lobby pressure is weak.,default-pass-challenge-party-t10-s050,Default pass + party challenge vouchers t=10 s=.50,9000,60.000,5262,35.080,60.000,0.585,1.000,0.523,0.496,0.306,0.110,0.415,0.000,0.000,0.500,0.389,0.265,0.410,0.575,0,0
low-lobbying,Low Lobbying Pressure,Lobby pressure is weak.,default-pass-challenge-party-t10-s065,Default pass + party challenge vouchers t=10 s=.65,9000,60.000,5259,35.060,60.000,0.584,1.000,0.524,0.497,0.306,0.112,0.416,0.000,0.000,0.500,0.382,0.266,0.405,0.570,0,0
low-lobbying,Low Lobbying Pressure,Lobby pressure is weak.,default-pass-challenge-party-t10-s100,Default pass + party challenge vouchers t=10 s=1.00,9000,60.000,5157,34.380,60.000,0.573,1.000,0.524,0.502,0.301,0.116,0.427,0.000,0.000,0.500,0.387,0.271,0.379,0.546,0,0
low-lobbying,Low Lobbying Pressure,Lobby pressure is weak.,default-pass-challenge-party-t10-s125,Default pass + party challenge vouchers t=10 s=1.25,9000,60.000,5112,34.080,60.000,0.568,1.000,0.525,0.505,0.298,0.119,0.432,0.000,0.000,0.499,0.395,0.275,0.364,0.529,0,0
low-lobbying,Low Lobbying Pressure,Lobby pressure is weak.,default-pass-challenge-member-t1-s082,Default pass + member challenge vouchers t=1 s=.82,9000,60.000,2439,16.260,60.000,0.271,1.000,0.585,0.596,0.158,0.211,0.729,0.000,0.000,0.882,0.069,0.481,0.104,0.303,0,0
low-lobbying,Low Lobbying Pressure,Lobby pressure is weak.,default-pass-challenge-member-t2-s082,Default pass + member challenge vouchers t=2 s=.82,9000,60.000,2392,15.947,60.000,0.266,1.000,0.585,0.599,0.155,0.211,0.734,0.000,0.000,0.888,0.073,0.486,0.100,0.299,0,0
low-lobbying,Low Lobbying Pressure,Lobby pressure is weak.,default-pass-challenge-member-t3-s082,Default pass + member challenge vouchers t=3 s=.82,9000,60.000,2453,16.353,60.000,0.273,1.000,0.586,0.599,0.160,0.211,0.727,0.000,0.000,0.888,0.068,0.472,0.104,0.303,0,0
low-lobbying,Low Lobbying Pressure,Lobby pressure is weak.,default-pass-escalation-q6-s082,Default pass + q=6 challenge escalation s=.82,9000,60.000,2460,16.400,60.000,0.273,1.000,0.584,0.598,0.160,0.211,0.727,0.000,0.000,0.884,0.076,0.476,0.102,0.295,0,0
low-lobbying,Low Lobbying Pressure,Lobby pressure is weak.,default-pass-escalation-q12-s082,Default pass + q=12 challenge escalation s=.82,9000,60.000,2442,16.280,60.000,0.271,1.000,0.583,0.595,0.158,0.211,0.729,0.000,0.000,0.879,0.088,0.487,0.101,0.294,0,0
low-lobbying,Low Lobbying Pressure,Lobby pressure is weak.,default-pass-escalation-q20-s082,Default pass + q=20 challenge escalation s=.82,9000,60.000,2441,16.273,60.000,0.271,1.000,0.582,0.594,0.158,0.213,0.729,0.000,0.000,0.874,0.084,0.481,0.103,0.299,0,0
high-lobbying,High Lobbying Pressure,Lobby pressure is strong.,simple-majority,Unicameral simple majority,9000,60.000,2117,14.113,60.000,0.235,1.000,0.597,0.567,0.140,0.204,0.765,0.000,0.000,0.000,0.000,0.501,0.101,0.350,0,0
high-lobbying,High Lobbying Pressure,Lobby pressure is strong.,supermajority-60,Unicameral 60 percent passage,9000,60.000,684,4.560,60.000,0.076,1.000,0.673,0.632,0.051,0.320,0.924,0.000,0.000,0.000,0.000,0.790,0.017,0.169,0,0
high-lobbying,High Lobbying Pressure,Lobby pressure is strong.,default-pass,Default pass unless 2/3 block,9000,60.000,7508,50.053,60.000,0.834,1.000,0.530,0.458,0.442,0.091,0.166,0.000,0.000,0.000,0.459,0.036,0.698,0.701,0,0
high-lobbying,High Lobbying Pressure,Lobby pressure is strong.,default-pass-informed-guarded,Default pass + informed guarded committee,9000,60.000,1690,11.267,11.360,0.188,0.189,0.595,0.582,0.112,0.217,0.812,0.581,0.230,0.000,0.211,0.566,0.063,0.253,0,0
high-lobbying,High Lobbying Pressure,Lobby pressure is strong.,default-pass-challenge,Default pass + challenge vouchers,9000,60.000,5169,34.460,60.000,0.574,1.000,0.518,0.474,0.298,0.113,0.426,0.000,0.000,0.500,0.414,0.277,0.392,0.565,0,0
high-lobbying,High Lobbying Pressure,Lobby pressure is strong.,default-pass-cross-bloc,Default pass + cross-bloc cosponsors,9000,60.000,1539,10.260,10.433,0.171,0.174,0.575,0.646,0.098,0.259,0.829,0.826,0.000,0.000,0.270,0.595,0.048,0.212,0,0
high-lobbying,High Lobbying Pressure,Lobby pressure is strong.,default-pass-cross-bloc-strong,Default pass + strong cross-bloc cosponsors,9000,60.000,373,2.487,2.500,0.041,0.042,0.624,0.743,0.026,0.386,0.959,0.958,0.000,0.000,0.099,0.871,0.008,0.102,0,0
high-lobbying,High Lobbying Pressure,Lobby pressure is strong.,default-pass-cross-bloc-challenge,Default pass + cross-bloc cosponsors + challenge,9000,60.000,1221,8.140,10.440,0.136,0.174,0.599,0.648,0.081,0.281,0.864,0.826,0.000,0.112,0.110,0.657,0.035,0.192,0,0
high-lobbying,High Lobbying Pressure,Lobby pressure is strong.,default-pass-adaptive-track,Default pass + adaptive tracks,9000,60.000,3514,23.427,53.180,0.390,0.886,0.558,0.563,0.218,0.155,0.610,0.111,0.002,0.000,0.261,0.233,0.196,0.411,0,0
high-lobbying,High Lobbying Pressure,Lobby pressure is strong.,default-pass-adaptive-track-challenge,Default pass + adaptive tracks + challenge,9000,60.000,4055,27.033,52.980,0.451,0.883,0.540,0.540,0.243,0.145,0.549,0.115,0.002,0.483,0.346,0.218,0.235,0.426,0,0
high-lobbying,High Lobbying Pressure,Lobby pressure is strong.,default-pass-sunset-trial,Default pass + sunset trial,9000,60.000,3476,23.173,60.000,0.386,1.000,0.542,0.592,0.209,0.132,0.614,0.000,0.000,0.000,0.415,0.193,0.227,0.480,0,0
high-lobbying,High Lobbying Pressure,Lobby pressure is strong.,default-pass-sunset-challenge,Default pass + sunset trial + challenge,9000,60.000,2741,18.273,60.000,0.305,1.000,0.536,0.595,0.163,0.153,0.695,0.000,0.000,0.500,0.356,0.375,0.149,0.393,0,0
high-lobbying,High Lobbying Pressure,Lobby pressure is strong.,default-pass-challenge-party-t3-s082,Default pass + party challenge vouchers t=3 s=.82,9000,60.000,7855,52.367,60.000,0.873,1.000,0.503,0.443,0.439,0.086,0.127,0.000,0.000,0.150,0.486,0.079,0.679,0.640,0,0
high-lobbying,High Lobbying Pressure,Lobby pressure is strong.,default-pass-challenge-party-t6-s082,Default pass + party challenge vouchers t=6 s=.82,9000,60.000,6683,44.553,60.000,0.743,1.000,0.509,0.453,0.378,0.095,0.257,0.000,0.000,0.300,0.463,0.163,0.557,0.617,0,0
high-lobbying,High Lobbying Pressure,Lobby pressure is strong.,default-pass-challenge-party-t15-s082,Default pass + party challenge vouchers t=15 s=.82,9000,60.000,3324,22.160,60.000,0.369,1.000,0.545,0.521,0.201,0.158,0.631,0.000,0.000,0.745,0.276,0.407,0.194,0.432,0,0
high-lobbying,High Lobbying Pressure,Lobby pressure is strong.,default-pass-challenge-party-t25-s082,Default pass + party challenge vouchers t=25 s=.82,9000,60.000,2403,16.020,60.000,0.267,1.000,0.575,0.558,0.153,0.204,0.733,0.000,0.000,0.881,0.125,0.489,0.102,0.308,0,0
high-lobbying,High Lobbying Pressure,Lobby pressure is strong.,default-pass-challenge-party-t10-s050,Default pass + party challenge vouchers t=10 s=.50,9000,60.000,5252,35.013,60.000,0.584,1.000,0.517,0.469,0.302,0.107,0.416,0.000,0.000,0.500,0.408,0.272,0.417,0.590,0,0
high-lobbying,High Lobbying Pressure,Lobby pressure is strong.,default-pass-challenge-party-t10-s065,Default pass + party challenge vouchers t=10 s=.65,9000,60.000,5206,34.707,60.000,0.578,1.000,0.519,0.471,0.300,0.110,0.422,0.000,0.000,0.500,0.408,0.274,0.404,0.579,0,0
high-lobbying,High Lobbying Pressure,Lobby pressure is strong.,default-pass-challenge-party-t10-s100,Default pass + party challenge vouchers t=10 s=1.00,9000,60.000,5115,34.100,60.000,0.568,1.000,0.518,0.477,0.294,0.114,0.432,0.000,0.000,0.500,0.411,0.279,0.381,0.554,0,0
high-lobbying,High Lobbying Pressure,Lobby pressure is strong.,default-pass-challenge-party-t10-s125,Default pass + party challenge vouchers t=10 s=1.25,9000,60.000,5111,34.073,60.000,0.568,1.000,0.518,0.482,0.294,0.117,0.432,0.000,0.000,0.500,0.409,0.271,0.363,0.530,0,0
high-lobbying,High Lobbying Pressure,Lobby pressure is strong.,default-pass-challenge-member-t1-s082,Default pass + member challenge vouchers t=1 s=.82,9000,60.000,2420,16.133,60.000,0.269,1.000,0.576,0.557,0.155,0.201,0.731,0.000,0.000,0.886,0.108,0.482,0.108,0.326,0,0
high-lobbying,High Lobbying Pressure,Lobby pressure is strong.,default-pass-challenge-member-t2-s082,Default pass + member challenge vouchers t=2 s=.82,9000,60.000,2382,15.880,60.000,0.265,1.000,0.576,0.558,0.153,0.200,0.735,0.000,0.000,0.893,0.110,0.481,0.104,0.321,0,0
high-lobbying,High Lobbying Pressure,Lobby pressure is strong.,default-pass-challenge-member-t3-s082,Default pass + member challenge vouchers t=3 s=.82,9000,60.000,2319,15.460,60.000,0.258,1.000,0.577,0.561,0.149,0.204,0.742,0.000,0.000,0.893,0.111,0.491,0.099,0.311,0,0
high-lobbying,High Lobbying Pressure,Lobby pressure is strong.,default-pass-escalation-q6-s082,Default pass + q=6 challenge escalation s=.82,9000,60.000,2363,15.753,60.000,0.263,1.000,0.576,0.557,0.151,0.202,0.737,0.000,0.000,0.892,0.110,0.495,0.103,0.318,0,0
high-lobbying,High Lobbying Pressure,Lobby pressure is strong.,default-pass-escalation-q12-s082,Default pass + q=12 challenge escalation s=.82,9000,60.000,2404,16.027,60.000,0.267,1.000,0.576,0.556,0.154,0.201,0.733,0.000,0.000,0.886,0.106,0.485,0.104,0.318,0,0
high-lobbying,High Lobbying Pressure,Lobby pressure is strong.,default-pass-escalation-q20-s082,Default pass + q=20 challenge escalation s=.82,9000,60.000,2378,15.853,60.000,0.264,1.000,0.575,0.554,0.152,0.204,0.736,0.000,0.000,0.876,0.124,0.489,0.101,0.308,0,0
weak-constituency,Weak Constituency Pressure,Members are less responsive to public support.,simple-majority,Unicameral simple majority,9000,60.000,1921,12.807,60.000,0.213,1.000,0.578,0.590,0.123,0.215,0.787,0.000,0.000,0.000,0.000,0.583,0.078,0.294,0,0
weak-constituency,Weak Constituency Pressure,Members are less responsive to public support.,supermajority-60,Unicameral 60 percent passage,9000,60.000,384,2.560,60.000,0.043,1.000,0.642,0.679,0.027,0.342,0.957,0.000,0.000,0.000,0.000,0.886,0.008,0.138,0,0
weak-constituency,Weak Constituency Pressure,Members are less responsive to public support.,default-pass,Default pass unless 2/3 block,9000,60.000,7790,51.933,60.000,0.866,1.000,0.527,0.459,0.456,0.090,0.134,0.000,0.000,0.000,0.458,0.043,0.699,0.676,0,0
weak-constituency,Weak Constituency Pressure,Members are less responsive to public support.,default-pass-informed-guarded,Default pass + informed guarded committee,9000,60.000,1649,10.993,11.053,0.183,0.184,0.567,0.606,0.104,0.214,0.817,0.565,0.251,0.000,0.249,0.602,0.058,0.239,0,0
weak-constituency,Weak Constituency Pressure,Members are less responsive to public support.,default-pass-challenge,Default pass + challenge vouchers,9000,60.000,5048,33.653,60.000,0.561,1.000,0.519,0.476,0.291,0.115,0.439,0.000,0.000,0.500,0.394,0.325,0.366,0.536,0,0
weak-constituency,Weak Constituency Pressure,Members are less responsive to public support.,default-pass-cross-bloc,Default pass + cross-bloc cosponsors,9000,60.000,1108,7.387,7.393,0.123,0.123,0.569,0.671,0.070,0.280,0.877,0.877,0.000,0.000,0.186,0.727,0.030,0.171,0,0
weak-constituency,Weak Constituency Pressure,Members are less responsive to public support.,default-pass-cross-bloc-strong,Default pass + strong cross-bloc cosponsors,9000,60.000,78,0.520,0.520,0.009,0.009,0.609,0.811,0.005,0.457,0.991,0.991,0.000,0.000,0.038,0.974,0.001,0.076,0,0
weak-constituency,Weak Constituency Pressure,Members are less responsive to public support.,default-pass-cross-bloc-challenge,Default pass + cross-bloc cosponsors + challenge,9000,60.000,941,6.273,7.440,0.105,0.124,0.583,0.676,0.061,0.302,0.895,0.876,0.000,0.069,0.064,0.755,0.022,0.150,0,0
weak-constituency,Weak Constituency Pressure,Members are less responsive to public support.,default-pass-adaptive-track,Default pass + adaptive tracks,9000,60.000,3788,25.253,55.713,0.421,0.929,0.547,0.560,0.230,0.149,0.579,0.070,0.001,0.000,0.281,0.236,0.210,0.401,0,0
weak-constituency,Weak Constituency Pressure,Members are less responsive to public support.,default-pass-adaptive-track-challenge,Default pass + adaptive tracks + challenge,9000,60.000,4417,29.447,55.560,0.491,0.926,0.533,0.533,0.261,0.137,0.509,0.073,0.001,0.480,0.363,0.213,0.256,0.421,0,0
weak-constituency,Weak Constituency Pressure,Members are less responsive to public support.,default-pass-sunset-trial,Default pass + sunset trial,9000,60.000,4013,26.753,60.000,0.446,1.000,0.539,0.579,0.240,0.124,0.554,0.000,0.000,0.000,0.400,0.131,0.258,0.472,0,0
weak-constituency,Weak Constituency Pressure,Members are less responsive to public support.,default-pass-sunset-challenge,Default pass + sunset trial + challenge,9000,60.000,2946,19.640,60.000,0.327,1.000,0.536,0.585,0.176,0.151,0.673,0.000,0.000,0.500,0.328,0.364,0.156,0.379,0,0
weak-constituency,Weak Constituency Pressure,Members are less responsive to public support.,default-pass-challenge-party-t3-s082,Default pass + party challenge vouchers t=3 s=.82,9000,60.000,7821,52.140,60.000,0.869,1.000,0.510,0.448,0.443,0.086,0.131,0.000,0.000,0.150,0.468,0.089,0.661,0.623,0,0
weak-constituency,Weak Constituency Pressure,Members are less responsive to public support.,default-pass-challenge-party-t6-s082,Default pass + party challenge vouchers t=6 s=.82,9000,60.000,6613,44.087,60.000,0.735,1.000,0.513,0.459,0.377,0.095,0.265,0.000,0.000,0.300,0.446,0.181,0.537,0.598,0,0
weak-constituency,Weak Constituency Pressure,Members are less responsive to public support.,default-pass-challenge-party-t15-s082,Default pass + party challenge vouchers t=15 s=.82,9000,60.000,3138,20.920,60.000,0.349,1.000,0.540,0.529,0.188,0.166,0.651,0.000,0.000,0.742,0.262,0.480,0.164,0.385,0,0
weak-constituency,Weak Constituency Pressure,Members are less responsive to public support.,default-pass-challenge-party-t25-s082,Default pass + party challenge vouchers t=25 s=.82,9000,60.000,2261,15.073,60.000,0.251,1.000,0.559,0.571,0.141,0.205,0.749,0.000,0.000,0.876,0.138,0.565,0.087,0.283,0,0
weak-constituency,Weak Constituency Pressure,Members are less responsive to public support.,default-pass-challenge-party-t10-s050,Default pass + party challenge vouchers t=10 s=.50,9000,60.000,5139,34.260,60.000,0.571,1.000,0.519,0.472,0.296,0.109,0.429,0.000,0.000,0.500,0.400,0.317,0.393,0.564,0,0
weak-constituency,Weak Constituency Pressure,Members are less responsive to public support.,default-pass-challenge-party-t10-s065,Default pass + party challenge vouchers t=10 s=.65,9000,60.000,5095,33.967,60.000,0.566,1.000,0.520,0.474,0.294,0.112,0.434,0.000,0.000,0.500,0.396,0.319,0.381,0.552,0,0
weak-constituency,Weak Constituency Pressure,Members are less responsive to public support.,default-pass-challenge-party-t10-s100,Default pass + party challenge vouchers t=10 s=1.00,9000,60.000,5045,33.633,60.000,0.561,1.000,0.520,0.480,0.292,0.118,0.439,0.000,0.000,0.500,0.398,0.315,0.353,0.517,0,0
weak-constituency,Weak Constituency Pressure,Members are less responsive to public support.,default-pass-challenge-party-t10-s125,Default pass + party challenge vouchers t=10 s=1.25,9000,60.000,5028,33.520,60.000,0.559,1.000,0.519,0.485,0.290,0.120,0.441,0.000,0.000,0.498,0.407,0.308,0.340,0.502,0,0
weak-constituency,Weak Constituency Pressure,Members are less responsive to public support.,default-pass-challenge-member-t1-s082,Default pass + member challenge vouchers t=1 s=.82,9000,60.000,2208,14.720,60.000,0.245,1.000,0.566,0.571,0.139,0.214,0.755,0.000,0.000,0.880,0.101,0.563,0.082,0.267,0,0
weak-constituency,Weak Constituency Pressure,Members are less responsive to public support.,default-pass-challenge-member-t2-s082,Default pass + member challenge vouchers t=2 s=.82,9000,60.000,2156,14.373,60.000,0.240,1.000,0.565,0.572,0.135,0.213,0.760,0.000,0.000,0.890,0.102,0.577,0.081,0.271,0,0
weak-constituency,Weak Constituency Pressure,Members are less responsive to public support.,default-pass-challenge-member-t3-s082,Default pass + member challenge vouchers t=3 s=.82,9000,60.000,2151,14.340,60.000,0.239,1.000,0.564,0.571,0.135,0.210,0.761,0.000,0.000,0.895,0.091,0.582,0.083,0.283,0,0
weak-constituency,Weak Constituency Pressure,Members are less responsive to public support.,default-pass-escalation-q6-s082,Default pass + q=6 challenge escalation s=.82,9000,60.000,2197,14.647,60.000,0.244,1.000,0.564,0.569,0.138,0.209,0.756,0.000,0.000,0.888,0.104,0.573,0.085,0.280,0,0
weak-constituency,Weak Constituency Pressure,Members are less responsive to public support.,default-pass-escalation-q12-s082,Default pass + q=12 challenge escalation s=.82,9000,60.000,2279,15.193,60.000,0.253,1.000,0.561,0.567,0.142,0.204,0.747,0.000,0.000,0.878,0.121,0.563,0.090,0.289,0,0
weak-constituency,Weak Constituency Pressure,Members are less responsive to public support.,default-pass-escalation-q20-s082,Default pass + q=20 challenge escalation s=.82,9000,60.000,2270,15.133,60.000,0.252,1.000,0.560,0.567,0.141,0.207,0.748,0.000,0.000,0.873,0.112,0.561,0.088,0.279,0,0
two-party,Two-Party System,Generated legislators sort into two broad parties.,simple-majority,Unicameral simple majority,9000,60.000,2207,14.713,60.000,0.245,1.000,0.598,0.592,0.147,0.209,0.755,0.000,0.000,0.000,0.000,0.486,0.099,0.323,0,0
two-party,Two-Party System,Generated legislators sort into two broad parties.,supermajority-60,Unicameral 60 percent passage,9000,60.000,705,4.700,60.000,0.078,1.000,0.667,0.667,0.052,0.337,0.922,0.000,0.000,0.000,0.000,0.775,0.017,0.165,0,0
two-party,Two-Party System,Generated legislators sort into two broad parties.,default-pass,Default pass unless 2/3 block,9000,60.000,7563,50.420,60.000,0.840,1.000,0.532,0.468,0.447,0.090,0.160,0.000,0.000,0.000,0.454,0.027,0.702,0.699,0,0
two-party,Two-Party System,Generated legislators sort into two broad parties.,default-pass-informed-guarded,Default pass + informed guarded committee,9000,60.000,1721,11.473,11.567,0.191,0.193,0.589,0.614,0.113,0.220,0.809,0.570,0.237,0.000,0.208,0.558,0.062,0.245,0,0
two-party,Two-Party System,Generated legislators sort into two broad parties.,default-pass-challenge,Default pass + challenge vouchers,9000,60.000,6533,43.553,60.000,0.726,1.000,0.515,0.463,0.374,0.094,0.274,0.000,0.000,0.333,0.439,0.177,0.543,0.616,0,0
two-party,Two-Party System,Generated legislators sort into two broad parties.,default-pass-cross-bloc,Default pass + cross-bloc cosponsors,9000,60.000,918,6.120,6.133,0.102,0.102,0.619,0.678,0.063,0.330,0.898,0.898,0.000,0.000,0.108,0.751,0.023,0.151,0,0
two-party,Two-Party System,Generated legislators sort into two broad parties.,default-pass-cross-bloc-strong,Default pass + strong cross-bloc cosponsors,9000,60.000,248,1.653,1.653,0.028,0.028,0.670,0.764,0.018,0.475,0.972,0.972,0.000,0.000,0.028,0.918,0.004,0.065,0,0
two-party,Two-Party System,Generated legislators sort into two broad parties.,default-pass-cross-bloc-challenge,Default pass + cross-bloc cosponsors + challenge,9000,60.000,855,5.700,6.193,0.095,0.103,0.630,0.685,0.060,0.338,0.905,0.897,0.000,0.057,0.034,0.757,0.020,0.147,0,0
two-party,Two-Party System,Generated legislators sort into two broad parties.,default-pass-adaptive-track,Default pass + adaptive tracks,9000,60.000,3809,25.393,55.673,0.423,0.928,0.563,0.564,0.238,0.149,0.577,0.072,0.000,0.000,0.260,0.204,0.220,0.415,0,0
two-party,Two-Party System,Generated legislators sort into two broad parties.,default-pass-adaptive-track-challenge,Default pass + adaptive tracks + challenge,9000,60.000,5629,37.527,55.053,0.625,0.918,0.527,0.502,0.329,0.111,0.375,0.082,0.000,0.333,0.406,0.133,0.402,0.523,0,0
two-party,Two-Party System,Generated legislators sort into two broad parties.,default-pass-sunset-trial,Default pass + sunset trial,9000,60.000,4038,26.920,60.000,0.449,1.000,0.552,0.578,0.248,0.128,0.551,0.000,0.000,0.000,0.378,0.115,0.267,0.480,0,0
two-party,Two-Party System,Generated legislators sort into two broad parties.,default-pass-sunset-challenge,Default pass + sunset trial + challenge,9000,60.000,3554,23.693,60.000,0.395,1.000,0.548,0.577,0.216,0.135,0.605,0.000,0.000,0.333,0.345,0.235,0.218,0.440,0,0
two-party,Two-Party System,Generated legislators sort into two broad parties.,default-pass-challenge-party-t3-s082,Default pass + party challenge vouchers t=3 s=.82,9000,60.000,8238,54.920,60.000,0.915,1.000,0.505,0.448,0.463,0.081,0.085,0.000,0.000,0.100,0.478,0.060,0.727,0.653,0,0
two-party,Two-Party System,Generated legislators sort into two broad parties.,default-pass-challenge-party-t6-s082,Default pass + party challenge vouchers t=6 s=.82,9000,60.000,7504,50.027,60.000,0.834,1.000,0.509,0.455,0.424,0.086,0.166,0.000,0.000,0.200,0.466,0.106,0.645,0.637,0,0
two-party,Two-Party System,Generated legislators sort into two broad parties.,default-pass-challenge-party-t15-s082,Default pass + party challenge vouchers t=15 s=.82,9000,60.000,5298,35.320,60.000,0.589,1.000,0.524,0.478,0.308,0.108,0.411,0.000,0.000,0.500,0.394,0.268,0.409,0.572,0,0
two-party,Two-Party System,Generated legislators sort into two broad parties.,default-pass-challenge-party-t25-s082,Default pass + party challenge vouchers t=25 s=.82,9000,60.000,2938,19.587,60.000,0.326,1.000,0.563,0.551,0.184,0.172,0.674,0.000,0.000,0.827,0.184,0.437,0.155,0.388,0,0
two-party,Two-Party System,Generated legislators sort into two broad parties.,default-pass-challenge-party-t10-s050,Default pass + party challenge vouchers t=10 s=.50,9000,60.000,6554,43.693,60.000,0.728,1.000,0.514,0.462,0.374,0.093,0.272,0.000,0.000,0.333,0.440,0.179,0.549,0.623,0,0
two-party,Two-Party System,Generated legislators sort into two broad parties.,default-pass-challenge-party-t10-s065,Default pass + party challenge vouchers t=10 s=.65,9000,60.000,6534,43.560,60.000,0.726,1.000,0.514,0.462,0.373,0.093,0.274,0.000,0.000,0.333,0.442,0.180,0.546,0.619,0,0
two-party,Two-Party System,Generated legislators sort into two broad parties.,default-pass-challenge-party-t10-s100,Default pass + party challenge vouchers t=10 s=1.00,9000,60.000,6520,43.467,60.000,0.724,1.000,0.515,0.464,0.373,0.095,0.276,0.000,0.000,0.333,0.435,0.178,0.535,0.609,0,0
two-party,Two-Party System,Generated legislators sort into two broad parties.,default-pass-challenge-party-t10-s125,Default pass + party challenge vouchers t=10 s=1.25,9000,60.000,6524,43.493,60.000,0.725,1.000,0.514,0.464,0.373,0.095,0.275,0.000,0.000,0.333,0.438,0.178,0.533,0.605,0,0
two-party,Two-Party System,Generated legislators sort into two broad parties.,default-pass-challenge-member-t1-s082,Default pass + member challenge vouchers t=1 s=.82,9000,60.000,2413,16.087,60.000,0.268,1.000,0.586,0.579,0.157,0.201,0.732,0.000,0.000,0.887,0.073,0.473,0.106,0.321,0,0
two-party,Two-Party System,Generated legislators sort into two broad parties.,default-pass-challenge-member-t2-s082,Default pass + member challenge vouchers t=2 s=.82,9000,60.000,2424,16.160,60.000,0.269,1.000,0.584,0.578,0.157,0.203,0.731,0.000,0.000,0.891,0.074,0.475,0.104,0.312,0,0
two-party,Two-Party System,Generated legislators sort into two broad parties.,default-pass-challenge-member-t3-s082,Default pass + member challenge vouchers t=3 s=.82,9000,60.000,2371,15.807,60.000,0.263,1.000,0.587,0.579,0.155,0.203,0.737,0.000,0.000,0.896,0.067,0.477,0.102,0.316,0,0
two-party,Two-Party System,Generated legislators sort into two broad parties.,default-pass-escalation-q6-s082,Default pass + q=6 challenge escalation s=.82,9000,60.000,2420,16.133,60.000,0.269,1.000,0.585,0.578,0.157,0.201,0.731,0.000,0.000,0.890,0.076,0.474,0.104,0.314,0,0
two-party,Two-Party System,Generated legislators sort into two broad parties.,default-pass-escalation-q12-s082,Default pass + q=12 challenge escalation s=.82,9000,60.000,2433,16.220,60.000,0.270,1.000,0.584,0.578,0.158,0.204,0.730,0.000,0.000,0.883,0.082,0.476,0.103,0.305,0,0
two-party,Two-Party System,Generated legislators sort into two broad parties.,default-pass-escalation-q20-s082,Default pass + q=20 challenge escalation s=.82,9000,60.000,2418,16.120,60.000,0.269,1.000,0.583,0.579,0.157,0.205,0.731,0.000,0.000,0.874,0.087,0.479,0.101,0.304,0,0
multi-party,Multi-Party System,Generated legislators sort into five parties.,simple-majority,Unicameral simple majority,9000,60.000,2341,15.607,60.000,0.260,1.000,0.602,0.597,0.157,0.209,0.740,0.000,0.000,0.000,0.000,0.455,0.109,0.338,0,0
multi-party,Multi-Party System,Generated legislators sort into five parties.,supermajority-60,Unicameral 60 percent passage,9000,60.000,795,5.300,60.000,0.088,1.000,0.672,0.673,0.059,0.337,0.912,0.000,0.000,0.000,0.000,0.755,0.019,0.157,0,0
multi-party,Multi-Party System,Generated legislators sort into five parties.,default-pass,Default pass unless 2/3 block,9000,60.000,7642,50.947,60.000,0.849,1.000,0.532,0.468,0.452,0.091,0.151,0.000,0.000,0.000,0.454,0.020,0.704,0.694,0,0
multi-party,Multi-Party System,Generated legislators sort into five parties.,default-pass-informed-guarded,Default pass + informed guarded committee,9000,60.000,1778,11.853,11.940,0.198,0.199,0.592,0.616,0.117,0.219,0.802,0.575,0.226,0.000,0.198,0.559,0.066,0.253,0,0
multi-party,Multi-Party System,Generated legislators sort into five parties.,default-pass-challenge,Default pass + challenge vouchers,9000,60.000,2892,19.280,60.000,0.321,1.000,0.570,0.563,0.183,0.183,0.679,0.000,0.000,0.815,0.164,0.427,0.145,0.364,0,0
multi-party,Multi-Party System,Generated legislators sort into five parties.,default-pass-cross-bloc,Default pass + cross-bloc cosponsors,9000,60.000,3463,23.087,23.980,0.385,0.400,0.562,0.591,0.216,0.170,0.615,0.600,0.000,0.000,0.315,0.265,0.168,0.346,0,0
