review_rank,target_review_packet_rank,lineage_adjudication_rank,text_diff_rank,bill_id,public_law_number,enacted_date,target_reference,target_reference_type,normalized_title,normalized_section,pre_edition,post_edition,review_status,source_reviewed_target_section_diff,codified_lineage_relationship,public_law_source_url,pre_olrc_url,post_olrc_url,pre_text_sha256,post_text_sha256,pre_normalized_text_sha256,post_normalized_text_sha256,pre_section_anchor_status,post_section_anchor_status,post_public_law_context_count,public_law_source_summary,pre_olrc_source_summary,post_olrc_source_summary,target_section_diff_summary,public_law_causal_attribution,law_revision_effective_text_reviewed,source_review_notes,evidence_layers,missing_links,claim_boundary
39,46,46,46,117-s-3373,117-168,2022-08-10,38 USC 1174,direct_us_code_reference,38,1174,2021,2022,reviewed_added_target_section_diff,1,added_target_section,https://www.govinfo.gov/content/pkg/PLAW-117publ168/html/PLAW-117publ168.htm,https://uscode.house.gov/view.xhtml?edition=2021&num=0&req=granuleid%3AUSC-2021-title38-section1174,https://uscode.house.gov/view.xhtml?edition=2022&num=0&req=granuleid%3AUSC-2022-title38-section1174,b88f5c66d58045ab99b755a784ed4081bc97d3d31796d6d4d6163867373ab34c,b7028df4a0177aa46e0296b65be459a93a636e92ddf112c1e00151bad0c31923,7d641292e606ea628de81f96717988db7562a0f46dcea58db5884c59b05272b1,25e5cf7d096cbc32b1b22e2baacba102e34a9984854f75615a32cb9a0c4962b4,section_anchor_not_found,section_anchor_found,2,GovInfo Public Law 117-168 section 202(a) adds 38 U.S.C. 1174 for regulations regarding toxic-exposure presumptions of service connection.,The 2021 OLRC target page returns Document not Found for section 1174.,The 2022 OLRC section 1174 page exists and contains regulations text with a source credit to Pub. L. 117-168 section 202(a) plus references to title IV of Pub. L. 117-168.,Reviewed official sources show a new post-edition target section where no pre-edition section 1174 page was available.,not_reviewed_for_exclusive_public_law_causation,0,"Counted as a source-reviewed added-section diff for the bounded pilot; not counted as complete rulemaking, implementation, or effective-text validation.",statutory_lineage_target_section_review_packet; statutory_lineage_target_section_diff_review; statutory_lineage_source_reviewed_target_section_diff,public_law_causal_attribution; law_revision_effective_text; complete_codified_usc_lineage_review; implementation_outcomes; court_review; model_validation,"Source-reviewed official OLRC/GovInfo target-section diff disposition only. Rows record whether a bounded target-review packet has reviewed official-source evidence of added or changed target-section text. The artifact does not establish exclusive public-law causal attribution, law-revision effective text, implementation outcomes, court review, welfare, causal effects, or model validation."
40,47,47,47,117-s-3373,117-168,2022-08-10,38 USC 1175,direct_us_code_reference,38,1175,2021,2022,reviewed_added_target_section_diff,1,added_target_section,https://www.govinfo.gov/content/pkg/PLAW-117publ168/html/PLAW-117publ168.htm,https://uscode.house.gov/view.xhtml?edition=2021&num=0&req=granuleid%3AUSC-2021-title38-section1175,https://uscode.house.gov/view.xhtml?edition=2022&num=0&req=granuleid%3AUSC-2022-title38-section1175,c5b28c4bdec402d39abdb70d1e754932d04259e7fbc130548beaaccfb455faa4,44c6487725036f88622b0bbfb0562fc730cc8c15d5b7ae0ef7aa1095be0e73c3,7d641292e606ea628de81f96717988db7562a0f46dcea58db5884c59b05272b1,37141c0741f36d5c55d1d41043ade9b8664e029018b2ec883cd70587f0654e70,section_anchor_not_found,section_anchor_found,1,GovInfo Public Law 117-168 section 202(a) adds 38 U.S.C. 1175 for authority to modify the presumption process and congressional oversight.,The 2021 OLRC target page returns Document not Found for section 1175.,The 2022 OLRC section 1175 page exists and contains process-modification and congressional-oversight text with a source credit to Pub. L. 117-168 section 202(a).,Reviewed official sources show a new post-edition target section where no pre-edition section 1175 page was available.,not_reviewed_for_exclusive_public_law_causation,0,"Counted as a source-reviewed added-section diff for the bounded pilot; not counted as complete oversight, implementation, or effective-text validation.",statutory_lineage_target_section_review_packet; statutory_lineage_target_section_diff_review; statutory_lineage_source_reviewed_target_section_diff,public_law_causal_attribution; law_revision_effective_text; complete_codified_usc_lineage_review; implementation_outcomes; court_review; model_validation,"Source-reviewed official OLRC/GovInfo target-section diff disposition only. Rows record whether a bounded target-review packet has reviewed official-source evidence of added or changed target-section text. The artifact does not establish exclusive public-law causal attribution, law-revision effective text, implementation outcomes, court review, welfare, causal effects, or model validation."
41,48,48,48,117-s-3373,117-168,2022-08-10,38 USC 1176,direct_us_code_reference,38,1176,2021,2022,reviewed_added_target_section_diff,1,added_target_section,https://www.govinfo.gov/content/pkg/PLAW-117publ168/html/PLAW-117publ168.htm,https://uscode.house.gov/view.xhtml?edition=2021&num=0&req=granuleid%3AUSC-2021-title38-section1176,https://uscode.house.gov/view.xhtml?edition=2022&num=0&req=granuleid%3AUSC-2022-title38-section1176,3ed8c626729d01b50d389407854b2767bb1734e23d2af6d2ee8e58d25f663e9f,ff66fd34d07fc6b2b9deee1edc4f26915e3d7f1615a8bff2dc09ff60fa4ef206,7d641292e606ea628de81f96717988db7562a0f46dcea58db5884c59b05272b1,0166f50ef2897924c570f001421362ab33f88f6245d74973f5ff24ab7ed2b4df,section_anchor_not_found,section_anchor_found,2,GovInfo Public Law 117-168 section 202(a) adds 38 U.S.C. 1176 for an agreement with the National Academies concerning toxic exposures.,The 2021 OLRC target page returns Document not Found for section 1176.,The 2022 OLRC section 1176 page exists and contains National Academies review-and-evaluation text with a source credit to Pub. L. 117-168 section 202(a).,Reviewed official sources show a new post-edition target section where no pre-edition section 1176 page was available.,not_reviewed_for_exclusive_public_law_causation,0,"Counted as a source-reviewed added-section diff for the bounded pilot; not counted as complete scientific-review, implementation, or effective-text validation.",statutory_lineage_target_section_review_packet; statutory_lineage_target_section_diff_review; statutory_lineage_source_reviewed_target_section_diff,public_law_causal_attribution; law_revision_effective_text; complete_codified_usc_lineage_review; implementation_outcomes; court_review; model_validation,"Source-reviewed official OLRC/GovInfo target-section diff disposition only. Rows record whether a bounded target-review packet has reviewed official-source evidence of added or changed target-section text. The artifact does not establish exclusive public-law causal attribution, law-revision effective text, implementation outcomes, court review, welfare, causal effects, or model validation."
42,49,49,49,117-s-3373,117-168,2022-08-10,38 USC 1710(e)(3)(B),title_code_section_phrase,38,1710,2021,2022,reviewed_pre_post_target_section_diff,1,amended_existing_target_section_with_effective_date_note,https://www.govinfo.gov/content/pkg/PLAW-117publ168/html/PLAW-117publ168.htm,https://uscode.house.gov/view.xhtml?edition=2021&num=0&req=granuleid%3AUSC-2021-title38-section1710,https://uscode.house.gov/view.xhtml?edition=2022&num=0&req=granuleid%3AUSC-2022-title38-section1710,c758a495a09bcc1b752dcdf84ca37630e95320d3d1d3e28cad9406638739da4d,08dd007c0ecb5a09a87387bc228555a7a905b9e6de6736b51e69c69a8743b300,d041751a0bfda28bf4c6e2bd8a419c91d8572fee9eae0b759f422a8be2d35500,3c0b90f0edd51a23e43df074a2d0622b025379cd0ad8c2d1df4eefc65c6f2fd3,section_anchor_found,section_anchor_found,3,GovInfo Public Law 117-168 section 111(a)(2) amends 38 U.S.C. 1710(e)(3)(B) and section 111(e) supplies an effective-date note for the combat-service eligibility expansion.,The 2021 OLRC section 1710(e)(3)(B) context reflects the pre-PACT combat-service eligibility period and lacks Pub. L. 117-168 section 111 note context.,"The 2022 OLRC section 1710(e)(3)(B) context reflects the new one-year period beginning October 1, 2022 for specified veterans and includes Pub. L. 117-168 amendment-note context.",Reviewed official sources show changed target-subsection text and effective-date note context between annual editions for section 1710(e)(3)(B).,not_reviewed_for_exclusive_public_law_causation,0,"Counted as a source-reviewed pre/post target-subsection diff for the bounded pilot; not counted as exclusive public-law causation, eligibility-outcome, or effective-text validation.",statutory_lineage_target_section_review_packet; statutory_lineage_target_section_diff_review; statutory_lineage_source_reviewed_target_section_diff,public_law_causal_attribution; law_revision_effective_text; complete_codified_usc_lineage_review; implementation_outcomes; court_review; model_validation,"Source-reviewed official OLRC/GovInfo target-section diff disposition only. Rows record whether a bounded target-review packet has reviewed official-source evidence of added or changed target-section text. The artifact does not establish exclusive public-law causal attribution, law-revision effective text, implementation outcomes, court review, welfare, causal effects, or model validation."
43,50,50,50,117-hr-4346,117-167,2022-08-09,15 USC 4652,direct_us_code_reference,15,4652,2021,2022,reviewed_pre_post_target_section_diff,1,amended_existing_target_section,https://www.govinfo.gov/content/pkg/PLAW-117publ167/html/PLAW-117publ167.htm,https://uscode.house.gov/view.xhtml?edition=2021&num=0&req=granuleid%3AUSC-2021-title15-section4652,https://uscode.house.gov/view.xhtml?edition=2022&num=0&req=granuleid%3AUSC-2022-title15-section4652,265cf9bd2cf4159cd78b9805c1b26d7a6bff971e8dbd374b55a414a657d7f4a3,b8c0ad764135c77a6b0bf14cf78ae324a396722e6696fc242b86e21cb39e2c84,b6be0972c62b0b4c3a32645e75d92edb45c72be2f33440f337234d7d6caa1ab1,642c0bbdb955ca327e938d33511f7ef3e2b416670334688c3082212741033e94,section_anchor_found,section_anchor_found,3,"GovInfo Public Law 117-167 sections 103(b) and 105(a) amend William M. (Mac) Thornberry NDAA section 9902, codified at 15 U.S.C. 4652, expanding semiconductor incentives and GAO reporting requirements.",The 2021 OLRC section 4652 page contains pre-CHIPS semiconductor incentives text and lacks Pub. L. 117-167 amendment-note context.,The 2022 OLRC section 4652 page includes Pub. L. 117-167 sections 103(b) and 105(a) source credit and amendment-note context for semiconductor incentive program and reporting changes.,Reviewed official sources show changed target-section text between annual editions for section 4652.,not_reviewed_for_exclusive_public_law_causation,0,"Counted as a source-reviewed pre/post target-section diff for the bounded pilot; not counted as implementation, funding-outcome, or effective-text validation.",statutory_lineage_target_section_review_packet; statutory_lineage_target_section_diff_review; statutory_lineage_source_reviewed_target_section_diff,public_law_causal_attribution; law_revision_effective_text; complete_codified_usc_lineage_review; implementation_outcomes; court_review; model_validation,"Source-reviewed official OLRC/GovInfo target-section diff disposition only. Rows record whether a bounded target-review packet has reviewed official-source evidence of added or changed target-section text. The artifact does not establish exclusive public-law causal attribution, law-revision effective text, implementation outcomes, court review, welfare, causal effects, or model validation."
44,51,51,51,117-hr-4346,117-167,2022-08-09,15 USC 4651,direct_us_code_reference,15,4651,2021,2022,reviewed_pre_post_target_section_diff,1,amended_existing_target_section,https://www.govinfo.gov/content/pkg/PLAW-117publ167/html/PLAW-117publ167.htm,https://uscode.house.gov/view.xhtml?edition=2021&num=0&req=granuleid%3AUSC-2021-title15-section4651,https://uscode.house.gov/view.xhtml?edition=2022&num=0&req=granuleid%3AUSC-2022-title15-section4651,ae669a28624ebf88756dc4a32669fa984f4e660eb937818cd738a5655356dcc6,50dfded7be5fb1edeb022dbf5445e0a92eddf9ad4aff3516399baa40d911f522,a68a2b06a9acb2c041c11e716b65bbf69c8fd152774409ac468f7c9238460819,5f4c18329a59bbbdc18ac11b0a85ad58fb8ca295a5f23cc9e0e44c65f1907754,section_anchor_found,section_anchor_found,3,"GovInfo Public Law 117-167 section 103(a) amends William M. (Mac) Thornberry NDAA section 9901, codified at 15 U.S.C. 4651, revising and adding semiconductor program definitions.",The 2021 OLRC section 4651 page contains the pre-CHIPS definitions and lacks Pub. L. 117-167 amendment-note context.,The 2022 OLRC section 4651 page includes Pub. L. 117-167 section 103(a) source credit and amendment notes adding and redesignating definition paragraphs.,Reviewed official sources show changed target-section definition text between annual editions for section 4651.,not_reviewed_for_exclusive_public_law_causation,0,Counted as a source-reviewed pre/post target-section diff for the bounded pilot; not counted as complete program-definition or implementation validation.,statutory_lineage_target_section_review_packet; statutory_lineage_target_section_diff_review; statutory_lineage_source_reviewed_target_section_diff,public_law_causal_attribution; law_revision_effective_text; complete_codified_usc_lineage_review; implementation_outcomes; court_review; model_validation,"Source-reviewed official OLRC/GovInfo target-section diff disposition only. Rows record whether a bounded target-review packet has reviewed official-source evidence of added or changed target-section text. The artifact does not establish exclusive public-law causal attribution, law-revision effective text, implementation outcomes, court review, welfare, causal effects, or model validation."
45,52,52,52,117-hr-4346,117-167,2022-08-09,15 USC 4651 note,direct_us_code_reference,15,4651,2021,2022,reviewed_pre_post_target_section_diff,1,amended_existing_target_section,https://www.govinfo.gov/content/pkg/PLAW-117publ167/html/PLAW-117publ167.htm,https://uscode.house.gov/view.xhtml?edition=2021&num=0&req=granuleid%3AUSC-2021-title15-section4651,https://uscode.house.gov/view.xhtml?edition=2022&num=0&req=granuleid%3AUSC-2022-title15-section4651,ae669a28624ebf88756dc4a32669fa984f4e660eb937818cd738a5655356dcc6,50dfded7be5fb1edeb022dbf5445e0a92eddf9ad4aff3516399baa40d911f522,a68a2b06a9acb2c041c11e716b65bbf69c8fd152774409ac468f7c9238460819,5f4c18329a59bbbdc18ac11b0a85ad58fb8ca295a5f23cc9e0e44c65f1907754,section_anchor_found,section_anchor_found,3,GovInfo Public Law 117-167 section 101 supplies the CHIPS Act of 2022 short-title note associated with 15 U.S.C. 4651.,The 2021 OLRC section 4651 page lacks the Pub. L. 117-167 Short Title of 2022 Amendment note.,"The 2022 OLRC section 4651 page includes a Short Title of 2022 Amendment note crediting Pub. L. 117-167 division A, section 101, and related CHIPS Act executive-document context.",Reviewed official sources show changed target-note context between annual editions for the section 4651 note packet.,not_reviewed_for_exclusive_public_law_causation,0,"Counted as a source-reviewed pre/post target-note diff for the bounded pilot; not counted as effective-text, implementation, or program-outcome validation.",statutory_lineage_target_section_review_packet; statutory_lineage_target_section_diff_review; statutory_lineage_source_reviewed_target_section_diff,public_law_causal_attribution; law_revision_effective_text; complete_codified_usc_lineage_review; implementation_outcomes; court_review; model_validation,"Source-reviewed official OLRC/GovInfo target-section diff disposition only. Rows record whether a bounded target-review packet has reviewed official-source evidence of added or changed target-section text. The artifact does not establish exclusive public-law causal attribution, law-revision effective text, implementation outcomes, court review, welfare, causal effects, or model validation."
46,53,53,53,117-hr-4346,117-167,2022-08-09,15 USC 4652 note,direct_us_code_reference,15,4652,2021,2022,reviewed_pre_post_target_section_diff,1,amended_existing_target_section,https://www.govinfo.gov/content/pkg/PLAW-117publ167/html/PLAW-117publ167.htm,https://uscode.house.gov/view.xhtml?edition=2021&num=0&req=granuleid%3AUSC-2021-title15-section4652,https://uscode.house.gov/view.xhtml?edition=2022&num=0&req=granuleid%3AUSC-2022-title15-section4652,265cf9bd2cf4159cd78b9805c1b26d7a6bff971e8dbd374b55a414a657d7f4a3,b8c0ad764135c77a6b0bf14cf78ae324a396722e6696fc242b86e21cb39e2c84,b6be0972c62b0b4c3a32645e75d92edb45c72be2f33440f337234d7d6caa1ab1,642c0bbdb955ca327e938d33511f7ef3e2b416670334688c3082212741033e94,section_anchor_found,section_anchor_found,3,"GovInfo Public Law 117-167 section 2 supplies a references note associated with 15 U.S.C. 4652, and section 102 establishes CHIPS for America funds for sections including 9902.",The 2021 OLRC section 4652 page lacks the Pub. L. 117-167 references note and CHIPS Act 2022 statutory-note context.,"The 2022 OLRC section 4652 page includes statutory-note context for Pub. L. 117-167, including Opportunity and Inclusion and References in Pub. L. 117-167 notes.",Reviewed official sources show changed target-note context between annual editions for the section 4652 note packet.,not_reviewed_for_exclusive_public_law_causation,0,"Counted as a source-reviewed pre/post target-note diff for the bounded pilot; not counted as appropriation, implementation, or effective-text validation.",statutory_lineage_target_section_review_packet; statutory_lineage_target_section_diff_review; statutory_lineage_source_reviewed_target_section_diff,public_law_causal_attribution; law_revision_effective_text; complete_codified_usc_lineage_review; implementation_outcomes; court_review; model_validation,"Source-reviewed official OLRC/GovInfo target-section diff disposition only. Rows record whether a bounded target-review packet has reviewed official-source evidence of added or changed target-section text. The artifact does not establish exclusive public-law causal attribution, law-revision effective text, implementation outcomes, court review, welfare, causal effects, or model validation."
47,55,55,55,117-hr-4346,117-167,2022-08-09,15 USC 4656,direct_us_code_reference,15,4656,2021,2022,reviewed_pre_post_target_section_diff,1,amended_existing_target_section,https://www.govinfo.gov/content/pkg/PLAW-117publ167/html/PLAW-117publ167.htm,https://uscode.house.gov/view.xhtml?edition=2021&num=0&req=granuleid%3AUSC-2021-title15-section4656,https://uscode.house.gov/view.xhtml?edition=2022&num=0&req=granuleid%3AUSC-2022-title15-section4656,193faa3f94325d91eb05698b5ac9ba52c03a7e32c58490ceedbe6002724fcfb2,84ae182008b8ce269bfe289c307a4ceb6d23d2bff1d9b3b0ba30f962b57fc21c,ac0452d507099f5bab19e5638f6243f338128c4e33a4eb225197a491a55d5431,8da17cff7bb59d67f448653bff64b0ecf1e456536d43196174fa28b53e264cef,section_anchor_found,section_anchor_found,3,"GovInfo Public Law 117-167 section 103(c) amends William M. (Mac) Thornberry NDAA section 9906, codified at 15 U.S.C. 4656, changing advanced microelectronics research and development provisions.",The 2021 OLRC section 4656 page contains the pre-CHIPS advanced microelectronics research and development text and lacks Pub. L. 117-167 amendment-note context.,"The 2022 OLRC section 4656 page includes Pub. L. 117-167 section 103(c) source credit and amendment notes for subsection (a), subsection (c), and related provisions.",Reviewed official sources show changed target-section text between annual editions for section 4656.,not_reviewed_for_exclusive_public_law_causation,0,"Counted as a source-reviewed pre/post target-section diff for the bounded pilot; not counted as research-program, workforce, or implementation-outcome validation.",statutory_lineage_target_section_review_packet; statutory_lineage_target_section_diff_review; statutory_lineage_source_reviewed_target_section_diff,public_law_causal_attribution; law_revision_effective_text; complete_codified_usc_lineage_review; implementation_outcomes; court_review; model_validation,"Source-reviewed official OLRC/GovInfo target-section diff disposition only. Rows record whether a bounded target-review packet has reviewed official-source evidence of added or changed target-section text. The artifact does not establish exclusive public-law causal attribution, law-revision effective text, implementation outcomes, court review, welfare, causal effects, or model validation."
48,56,56,56,117-hr-4346,117-167,2022-08-09,15 USC 4656(c)(2),direct_us_code_reference,15,4656,2021,2022,reviewed_pre_post_target_section_diff,1,amended_existing_target_section,https://www.govinfo.gov/content/pkg/PLAW-117publ167/html/PLAW-117publ167.htm,https://uscode.house.gov/view.xhtml?edition=2021&num=0&req=granuleid%3AUSC-2021-title15-section4656,https://uscode.house.gov/view.xhtml?edition=2022&num=0&req=granuleid%3AUSC-2022-title15-section4656,193faa3f94325d91eb05698b5ac9ba52c03a7e32c58490ceedbe6002724fcfb2,84ae182008b8ce269bfe289c307a4ceb6d23d2bff1d9b3b0ba30f962b57fc21c,ac0452d507099f5bab19e5638f6243f338128c4e33a4eb225197a491a55d5431,8da17cff7bb59d67f448653bff64b0ecf1e456536d43196174fa28b53e264cef,section_anchor_found,section_anchor_found,3,"GovInfo Public Law 117-167 section 103(c)(2) amends 15 U.S.C. 4656(c), including national semiconductor technology center and investment-fund provisions.",The 2021 OLRC section 4656(c)(2) context contains the pre-CHIPS investment-fund text and lacks Pub. L. 117-167 subsection (c)(2) amendment-note context.,"The 2022 OLRC section 4656 amendment notes identify Pub. L. 117-167 section 103(c)(2) changes to subsection (c)(1), subsection (c)(2)(B), and subsection (c)(2)(C).",Reviewed official sources show changed target-subsection context between annual editions for section 4656(c)(2).,not_reviewed_for_exclusive_public_law_causation,0,"Counted as a source-reviewed pre/post target-subsection diff for the bounded pilot; not counted as complete technology-center, investment-fund, or implementation validation.",statutory_lineage_target_section_review_packet; statutory_lineage_target_section_diff_review; statutory_lineage_source_reviewed_target_section_diff,public_law_causal_attribution; law_revision_effective_text; complete_codified_usc_lineage_review; implementation_outcomes; court_review; model_validation,"Source-reviewed official OLRC/GovInfo target-section diff disposition only. Rows record whether a bounded target-review packet has reviewed official-source evidence of added or changed target-section text. The artifact does not establish exclusive public-law causal attribution, law-revision effective text, implementation outcomes, court review, welfare, causal effects, or model validation."
49,57,57,57,117-hr-4346,117-167,2022-08-09,2 USC 905(g)(1)(A),direct_us_code_reference,2,905,2021,2022,reviewed_pre_post_target_section_diff,1,amended_existing_target_section,https://www.govinfo.gov/content/pkg/PLAW-117publ167/html/PLAW-117publ167.htm,https://uscode.house.gov/view.xhtml?edition=2021&num=0&req=granuleid%3AUSC-2021-title2-section905,https://uscode.house.gov/view.xhtml?edition=2022&num=0&req=granuleid%3AUSC-2022-title2-section905,7035344bcef7e80cdc58442309fe3f1e127969c9c252c8268c0f76b9c09d1ae3,bb6823d7a72bd857d57c969af47ccd226602b3204634d73599d3ad38e5a99fb7,75071dd1d3b819167b913b0dea2b0bd4df439854d937a2ac5aabb3aef16f3f95,7edf9fba8bc27506f8391d76c92e6fb0f5e009897b0b7c6e6bdb7fa791f70905,section_anchor_found,section_anchor_found,3,GovInfo Public Law 117-167 sections 102(e) and 106(d) amend 2 U.S.C. 905(g)(1)(A) by adding CHIPS funds and the Public Wireless Supply Chain Innovation Fund to exempt-program text; section 107(c) also amends section 905(d).,The 2021 OLRC section 905(g)(1)(A) text lacks the CHIPS funds and Public Wireless Supply Chain Innovation Fund items.,The 2022 OLRC section 905 page includes Pub. L. 117-167 amendment notes for subsection (g)(1)(A) and the added CHIPS and Public Wireless Supply Chain Innovation Fund items.,Reviewed official sources show changed target-subsection text between annual editions for section 905(g)(1)(A).,not_reviewed_for_exclusive_public_law_causation,0,"Counted as a source-reviewed pre/post target-subsection diff for the bounded pilot; not counted as budgetary-effect, sequestration, or funding-outcome validation.",statutory_lineage_target_section_review_packet; statutory_lineage_target_section_diff_review; statutory_lineage_source_reviewed_target_section_diff,public_law_causal_attribution; law_revision_effective_text; complete_codified_usc_lineage_review; implementation_outcomes; court_review; model_validation,"Source-reviewed official OLRC/GovInfo target-section diff disposition only. Rows record whether a bounded target-review packet has reviewed official-source evidence of added or changed target-section text. The artifact does not establish exclusive public-law causal attribution, law-revision effective text, implementation outcomes, court review, welfare, causal effects, or model validation."
50,58,58,58,117-hr-4346,117-167,2022-08-09,47 USC 906(a)(2),direct_us_code_reference,47,906,2021,2022,reviewed_related_section_context_no_exact_target_diff,0,related_section_context_only_no_exact_target_diff,https://www.govinfo.gov/content/pkg/PLAW-117publ167/html/PLAW-117publ167.htm,https://uscode.house.gov/view.xhtml?edition=2021&num=0&req=granuleid%3AUSC-2021-title47-section906,https://uscode.house.gov/view.xhtml?edition=2022&num=0&req=granuleid%3AUSC-2022-title47-section906,ed535a2512a6421947136268555f22dfaff741e60a0daed589b78d5affa3f550,93f5d0d548830190eb4baa91d2b833f545ac33aac844a4eaf338ee61405d6029,ab149518ec40bf5199f43dda1976bb7e79c4fef85152e4de5303a54857e4cc49,3e597c6cf6fef4e9d3f92f085b8f9c1f815882ec1a2779d0e2e4dacbc794a54f,section_anchor_found,section_anchor_found,2,"GovInfo Public Law 117-167 section 105(b) amends 47 U.S.C. 906(a)(1)(G)(ii)(I), and section 106 appropriates to the Public Wireless Supply Chain Innovation Fund; the reviewed public-law text did not show a direct amendment to 47 U.S.C. 906(a)(2).",The 2021 OLRC section 906(a)(2) Multilateral Telecommunications Security Fund text exists.,"The 2022 OLRC section 906 page includes a Pub. L. 117-167 amendment note for subsection (a)(1)(G)(ii)(I), while the reviewed section 906(a)(2) text window remains unchanged.",Reviewed official sources show section-level Pub. L. 117-167 context but no exact-target evidence for a 47 U.S.C. 906(a)(2) text diff.,not_reviewed_for_exclusive_public_law_causation,0,"Reviewed as related-section context only; not counted as a source-reviewed target-section diff because the official amendment note points to subsection (a)(1)(G)(ii)(I), not subsection (a)(2).",statutory_lineage_target_section_review_packet; statutory_lineage_target_section_diff_review,source_reviewed_target_section_diff; public_law_causal_attribution; law_revision_effective_text; complete_codified_usc_lineage_review; implementation_outcomes; court_review; model_validation,"Source-reviewed official OLRC/GovInfo target-section diff disposition only. Rows record whether a bounded target-review packet has reviewed official-source evidence of added or changed target-section text. The artifact does not establish exclusive public-law causal attribution, law-revision effective text, implementation outcomes, court review, welfare, causal effects, or model validation."
51,76,76,76,117-s-1941,117-219,2022-12-05,31 USC 6102 note,direct_us_code_reference,31,6102,2021,2022,reviewed_pre_post_target_section_diff,1,amended_existing_target_section,https://www.govinfo.gov/content/pkg/PLAW-117publ219/html/PLAW-117publ219.htm,https://uscode.house.gov/view.xhtml?edition=2021&num=0&req=granuleid%3AUSC-2021-title31-section6102,https://uscode.house.gov/view.xhtml?edition=2022&num=0&req=granuleid%3AUSC-2022-title31-section6102,a2f4646d6cd8c95b7ccd71aebd343abcc98a4599f87cd1275c50035e02690b94,11734844489ad8df77b789696d637ad16f35949f2064dd06932a6f8bad82a210,0ea466c43f7defa5401dd6dd4f465a683d348905013ac4c66944f1b2795a2b39,6ad48162b38483beb310ae906456eae20c4b76f74334fbd7d3c82d3bab45542d,section_anchor_found,section_anchor_found,3,"GovInfo Public Law 117-219 sections 2 through 4 and 6(b) through 6(d) set note provisions tied to 31 U.S.C. 6102, while section 6(a) amends 31 U.S.C. 6102(a)(2).",The 2021 OLRC section 6102 page contains the pre-amendment program information text and lacks the Public Law 117-219 MAPS Act note package.,"The 2022 OLRC section 6102 page contains the added MAPS Act note package, references section 4 of Public Law 117-219, and records the 2022 amendment adding subparagraph (a)(2)(G).",Reviewed official sources show changed 31 U.S.C. 6102 target-note context between the 2021 and 2022 OLRC editions.,not_reviewed_for_exclusive_public_law_causation,0,"Counted as a source-reviewed pre/post target-note diff for the bounded pilot; not counted as exclusive causation, implementation, or effective-text validation.",statutory_lineage_target_section_review_packet; statutory_lineage_target_section_diff_review; statutory_lineage_source_reviewed_target_section_diff,public_law_causal_attribution; law_revision_effective_text; complete_codified_usc_lineage_review; implementation_outcomes; court_review; model_validation,"Source-reviewed official OLRC/GovInfo target-section diff disposition only. Rows record whether a bounded target-review packet has reviewed official-source evidence of added or changed target-section text. The artifact does not establish exclusive public-law causal attribution, law-revision effective text, implementation outcomes, court review, welfare, causal effects, or model validation."
52,77,77,77,117-s-1941,117-219,2022-12-05,31 USC 6309,direct_us_code_reference,31,6309,2021,2022,reviewed_added_target_section_diff,1,added_target_section,https://www.govinfo.gov/content/pkg/PLAW-117publ219/html/PLAW-117publ219.htm,https://uscode.house.gov/view.xhtml?edition=2021&num=0&req=granuleid%3AUSC-2021-title31-section6309,https://uscode.house.gov/view.xhtml?edition=2022&num=0&req=granuleid%3AUSC-2022-title31-section6309,d958516edfc748ba6f476cb4921a1a6441f84f1b80954ddd0496d5f7dad8b945,a5569b35d8323aa3e67dbd721eb4daf7c949e8b33ea6be50e00e39fe64cd2b5b,7d641292e606ea628de81f96717988db7562a0f46dcea58db5884c59b05272b1,a0b67cb2a228bb235e005191844c9a0901024d60fb3cfc36bbecb22bda253033,section_anchor_not_found,section_anchor_found,3,GovInfo Public Law 117-219 section 5(a) adds 31 U.S.C. 6309 and section 5(b) adds the corresponding chapter 63 table item.,The 2021 OLRC target page returns Document not Found for section 6309.,"The 2022 OLRC section 6309 page exists, contains non-propagation text for core-based statistical area delineations, and credits Public Law 117-219 section 5(a).",Reviewed official sources show a new post-edition target section where no pre-edition section 6309 page was available.,not_reviewed_for_exclusive_public_law_causation,0,"Counted as a source-reviewed added-section diff for the bounded pilot; not counted as implementation, rulemaking, or effective-text validation.",statutory_lineage_target_section_review_packet; statutory_lineage_target_section_diff_review; statutory_lineage_source_reviewed_target_section_diff,public_law_causal_attribution; law_revision_effective_text; complete_codified_usc_lineage_review; implementation_outcomes; court_review; model_validation,"Source-reviewed official OLRC/GovInfo target-section diff disposition only. Rows record whether a bounded target-review packet has reviewed official-source evidence of added or changed target-section text. The artifact does not establish exclusive public-law causal attribution, law-revision effective text, implementation outcomes, court review, welfare, causal effects, or model validation."
