caseKey,caseName,caseDescription,scenarioKey,scenario,totalBills,potentialBillsPerRun,enactedBills,enactedPerRun,floorPerRun,productivity,floor,avgSupport,welfare,cooperation,compromise,gridlock,accessDenied,committeeRejected,challengeRate,lowSupport,popularFail,policyShift,proposerGain,vetoes,overriddenVetoes
high-lobbying,High Lobbying Pressure,Lobby pressure is strong.,default-pass-challenge-member-t1-s082,Default pass + member challenge vouchers t=1 s=.82,9000,60.000,2375,15.833,60.000,0.264,1.000,0.577,0.560,0.152,0.201,0.736,0.000,0.000,0.887,0.109,0.480,0.102,0.314,0,0
high-lobbying,High Lobbying Pressure,Lobby pressure is strong.,default-pass-challenge-member-t2-s082,Default pass + member challenge vouchers t=2 s=.82,9000,60.000,2369,15.793,60.000,0.263,1.000,0.579,0.560,0.152,0.203,0.737,0.000,0.000,0.890,0.110,0.483,0.101,0.313,0,0
high-lobbying,High Lobbying Pressure,Lobby pressure is strong.,default-pass-challenge-member-t3-s082,Default pass + member challenge vouchers t=3 s=.82,9000,60.000,2332,15.547,60.000,0.259,1.000,0.577,0.559,0.149,0.202,0.741,0.000,0.000,0.894,0.111,0.490,0.100,0.316,0,0
high-lobbying,High Lobbying Pressure,Lobby pressure is strong.,default-pass-escalation-q6-s082,Default pass + q=6 challenge escalation s=.82,9000,60.000,2443,16.287,60.000,0.271,1.000,0.574,0.558,0.156,0.198,0.729,0.000,0.000,0.888,0.113,0.480,0.107,0.320,0,0
high-lobbying,High Lobbying Pressure,Lobby pressure is strong.,default-pass-escalation-q12-s082,Default pass + q=12 challenge escalation s=.82,9000,60.000,2421,16.140,60.000,0.269,1.000,0.575,0.556,0.155,0.201,0.731,0.000,0.000,0.883,0.114,0.484,0.107,0.325,0,0
high-lobbying,High Lobbying Pressure,Lobby pressure is strong.,default-pass-escalation-q20-s082,Default pass + q=20 challenge escalation s=.82,9000,60.000,2436,16.240,60.000,0.271,1.000,0.573,0.556,0.155,0.199,0.729,0.000,0.000,0.877,0.126,0.477,0.106,0.318,0,0
weak-constituency,Weak Constituency Pressure,Members are less responsive to public support.,simple-majority,Unicameral simple majority,9000,60.000,1921,12.807,60.000,0.213,1.000,0.578,0.590,0.123,0.215,0.787,0.000,0.000,0.000,0.000,0.583,0.078,0.294,0,0
weak-constituency,Weak Constituency Pressure,Members are less responsive to public support.,supermajority-60,Unicameral 60 percent passage,9000,60.000,384,2.560,60.000,0.043,1.000,0.642,0.679,0.027,0.342,0.957,0.000,0.000,0.000,0.000,0.886,0.008,0.138,0,0
weak-constituency,Weak Constituency Pressure,Members are less responsive to public support.,default-pass,Default pass unless 2/3 block,9000,60.000,7790,51.933,60.000,0.866,1.000,0.527,0.459,0.456,0.090,0.134,0.000,0.000,0.000,0.458,0.043,0.699,0.676,0,0
weak-constituency,Weak Constituency Pressure,Members are less responsive to public support.,default-pass-informed-guarded,Default pass + informed guarded committee,9000,60.000,1649,10.993,11.053,0.183,0.184,0.567,0.606,0.104,0.214,0.817,0.565,0.251,0.000,0.249,0.602,0.058,0.239,0,0
weak-constituency,Weak Constituency Pressure,Members are less responsive to public support.,default-pass-challenge,Default pass + challenge vouchers,9000,60.000,5048,33.653,60.000,0.561,1.000,0.519,0.476,0.291,0.115,0.439,0.000,0.000,0.500,0.394,0.325,0.366,0.536,0,0
weak-constituency,Weak Constituency Pressure,Members are less responsive to public support.,default-pass-cross-bloc,Default pass + cross-bloc cosponsors,9000,60.000,1108,7.387,7.393,0.123,0.123,0.569,0.671,0.070,0.280,0.877,0.877,0.000,0.000,0.186,0.727,0.030,0.171,0,0
weak-constituency,Weak Constituency Pressure,Members are less responsive to public support.,default-pass-cross-bloc-strong,Default pass + strong cross-bloc cosponsors,9000,60.000,78,0.520,0.520,0.009,0.009,0.609,0.811,0.005,0.457,0.991,0.991,0.000,0.000,0.038,0.974,0.001,0.076,0,0
weak-constituency,Weak Constituency Pressure,Members are less responsive to public support.,default-pass-cross-bloc-challenge,Default pass + cross-bloc cosponsors + challenge,9000,60.000,941,6.273,7.440,0.105,0.124,0.583,0.676,0.061,0.302,0.895,0.876,0.000,0.069,0.064,0.755,0.022,0.150,0,0
weak-constituency,Weak Constituency Pressure,Members are less responsive to public support.,default-pass-challenge-party-t3-s082,Default pass + party challenge vouchers t=3 s=.82,9000,60.000,7809,52.060,60.000,0.868,1.000,0.510,0.449,0.442,0.086,0.132,0.000,0.000,0.150,0.468,0.092,0.660,0.624,0,0
weak-constituency,Weak Constituency Pressure,Members are less responsive to public support.,default-pass-challenge-party-t6-s082,Default pass + party challenge vouchers t=6 s=.82,9000,60.000,6627,44.180,60.000,0.736,1.000,0.515,0.459,0.379,0.095,0.264,0.000,0.000,0.300,0.443,0.181,0.540,0.600,0,0
weak-constituency,Weak Constituency Pressure,Members are less responsive to public support.,default-pass-challenge-party-t15-s082,Default pass + party challenge vouchers t=15 s=.82,9000,60.000,3166,21.107,60.000,0.352,1.000,0.538,0.528,0.189,0.163,0.648,0.000,0.000,0.742,0.274,0.475,0.165,0.385,0,0
weak-constituency,Weak Constituency Pressure,Members are less responsive to public support.,default-pass-challenge-party-t25-s082,Default pass + party challenge vouchers t=25 s=.82,9000,60.000,2309,15.393,60.000,0.257,1.000,0.559,0.566,0.143,0.204,0.743,0.000,0.000,0.873,0.130,0.555,0.092,0.290,0,0
weak-constituency,Weak Constituency Pressure,Members are less responsive to public support.,default-pass-challenge-party-t10-s050,Default pass + party challenge vouchers t=10 s=.50,9000,60.000,5116,34.107,60.000,0.568,1.000,0.520,0.470,0.296,0.110,0.432,0.000,0.000,0.500,0.401,0.326,0.390,0.561,0,0
weak-constituency,Weak Constituency Pressure,Members are less responsive to public support.,default-pass-challenge-party-t10-s065,Default pass + party challenge vouchers t=10 s=.65,9000,60.000,5071,33.807,60.000,0.563,1.000,0.519,0.473,0.293,0.113,0.437,0.000,0.000,0.500,0.399,0.332,0.380,0.551,0,0
weak-constituency,Weak Constituency Pressure,Members are less responsive to public support.,default-pass-challenge-party-t10-s100,Default pass + party challenge vouchers t=10 s=1.00,9000,60.000,5022,33.480,60.000,0.558,1.000,0.520,0.480,0.290,0.118,0.442,0.000,0.000,0.500,0.392,0.319,0.354,0.521,0,0
weak-constituency,Weak Constituency Pressure,Members are less responsive to public support.,default-pass-challenge-party-t10-s125,Default pass + party challenge vouchers t=10 s=1.25,9000,60.000,5006,33.373,60.000,0.556,1.000,0.518,0.484,0.288,0.120,0.444,0.000,0.000,0.498,0.405,0.313,0.340,0.503,0,0
weak-constituency,Weak Constituency Pressure,Members are less responsive to public support.,default-pass-challenge-member-t1-s082,Default pass + member challenge vouchers t=1 s=.82,9000,60.000,2161,14.407,60.000,0.240,1.000,0.564,0.576,0.135,0.210,0.760,0.000,0.000,0.883,0.101,0.568,0.081,0.273,0,0
weak-constituency,Weak Constituency Pressure,Members are less responsive to public support.,default-pass-challenge-member-t2-s082,Default pass + member challenge vouchers t=2 s=.82,9000,60.000,2196,14.640,60.000,0.244,1.000,0.565,0.573,0.138,0.209,0.756,0.000,0.000,0.891,0.095,0.561,0.087,0.288,0,0
weak-constituency,Weak Constituency Pressure,Members are less responsive to public support.,default-pass-challenge-member-t3-s082,Default pass + member challenge vouchers t=3 s=.82,9000,60.000,2175,14.500,60.000,0.242,1.000,0.567,0.574,0.137,0.212,0.758,0.000,0.000,0.892,0.081,0.560,0.085,0.280,0,0
weak-constituency,Weak Constituency Pressure,Members are less responsive to public support.,default-pass-escalation-q6-s082,Default pass + q=6 challenge escalation s=.82,9000,60.000,2118,14.120,60.000,0.235,1.000,0.565,0.573,0.133,0.214,0.765,0.000,0.000,0.890,0.105,0.578,0.079,0.266,0,0
weak-constituency,Weak Constituency Pressure,Members are less responsive to public support.,default-pass-escalation-q12-s082,Default pass + q=12 challenge escalation s=.82,9000,60.000,2229,14.860,60.000,0.248,1.000,0.565,0.569,0.140,0.214,0.752,0.000,0.000,0.877,0.109,0.564,0.082,0.266,0,0
weak-constituency,Weak Constituency Pressure,Members are less responsive to public support.,default-pass-escalation-q20-s082,Default pass + q=20 challenge escalation s=.82,9000,60.000,2231,14.873,60.000,0.248,1.000,0.561,0.567,0.139,0.211,0.752,0.000,0.000,0.872,0.126,0.574,0.082,0.267,0,0
two-party,Two-Party System,Generated legislators sort into two broad parties.,simple-majority,Unicameral simple majority,9000,60.000,2207,14.713,60.000,0.245,1.000,0.598,0.592,0.147,0.209,0.755,0.000,0.000,0.000,0.000,0.486,0.099,0.323,0,0
two-party,Two-Party System,Generated legislators sort into two broad parties.,supermajority-60,Unicameral 60 percent passage,9000,60.000,705,4.700,60.000,0.078,1.000,0.667,0.667,0.052,0.337,0.922,0.000,0.000,0.000,0.000,0.775,0.017,0.165,0,0
two-party,Two-Party System,Generated legislators sort into two broad parties.,default-pass,Default pass unless 2/3 block,9000,60.000,7563,50.420,60.000,0.840,1.000,0.532,0.468,0.447,0.090,0.160,0.000,0.000,0.000,0.454,0.027,0.702,0.699,0,0
two-party,Two-Party System,Generated legislators sort into two broad parties.,default-pass-informed-guarded,Default pass + informed guarded committee,9000,60.000,1721,11.473,11.567,0.191,0.193,0.589,0.614,0.113,0.220,0.809,0.570,0.237,0.000,0.208,0.558,0.062,0.245,0,0
two-party,Two-Party System,Generated legislators sort into two broad parties.,default-pass-challenge,Default pass + challenge vouchers,9000,60.000,6533,43.553,60.000,0.726,1.000,0.515,0.463,0.374,0.094,0.274,0.000,0.000,0.333,0.439,0.177,0.543,0.616,0,0
two-party,Two-Party System,Generated legislators sort into two broad parties.,default-pass-cross-bloc,Default pass + cross-bloc cosponsors,9000,60.000,918,6.120,6.133,0.102,0.102,0.619,0.678,0.063,0.330,0.898,0.898,0.000,0.000,0.108,0.751,0.023,0.151,0,0
two-party,Two-Party System,Generated legislators sort into two broad parties.,default-pass-cross-bloc-strong,Default pass + strong cross-bloc cosponsors,9000,60.000,248,1.653,1.653,0.028,0.028,0.670,0.764,0.018,0.475,0.972,0.972,0.000,0.000,0.028,0.918,0.004,0.065,0,0
two-party,Two-Party System,Generated legislators sort into two broad parties.,default-pass-cross-bloc-challenge,Default pass + cross-bloc cosponsors + challenge,9000,60.000,855,5.700,6.193,0.095,0.103,0.630,0.685,0.060,0.338,0.905,0.897,0.000,0.057,0.034,0.757,0.020,0.147,0,0
two-party,Two-Party System,Generated legislators sort into two broad parties.,default-pass-challenge-party-t3-s082,Default pass + party challenge vouchers t=3 s=.82,9000,60.000,8239,54.927,60.000,0.915,1.000,0.506,0.449,0.463,0.081,0.085,0.000,0.000,0.100,0.480,0.058,0.726,0.652,0,0
two-party,Two-Party System,Generated legislators sort into two broad parties.,default-pass-challenge-party-t6-s082,Default pass + party challenge vouchers t=6 s=.82,9000,60.000,7513,50.087,60.000,0.835,1.000,0.509,0.454,0.424,0.086,0.165,0.000,0.000,0.200,0.469,0.108,0.647,0.638,0,0
two-party,Two-Party System,Generated legislators sort into two broad parties.,default-pass-challenge-party-t15-s082,Default pass + party challenge vouchers t=15 s=.82,9000,60.000,5338,35.587,60.000,0.593,1.000,0.524,0.479,0.311,0.108,0.407,0.000,0.000,0.500,0.394,0.263,0.413,0.573,0,0
two-party,Two-Party System,Generated legislators sort into two broad parties.,default-pass-challenge-party-t25-s082,Default pass + party challenge vouchers t=25 s=.82,9000,60.000,2923,19.487,60.000,0.325,1.000,0.564,0.549,0.183,0.172,0.675,0.000,0.000,0.828,0.183,0.429,0.156,0.391,0,0
two-party,Two-Party System,Generated legislators sort into two broad parties.,default-pass-challenge-party-t10-s050,Default pass + party challenge vouchers t=10 s=.50,9000,60.000,6580,43.867,60.000,0.731,1.000,0.514,0.462,0.376,0.092,0.269,0.000,0.000,0.333,0.435,0.175,0.554,0.624,0,0
two-party,Two-Party System,Generated legislators sort into two broad parties.,default-pass-challenge-party-t10-s065,Default pass + party challenge vouchers t=10 s=.65,9000,60.000,6547,43.647,60.000,0.727,1.000,0.515,0.463,0.374,0.093,0.273,0.000,0.000,0.333,0.438,0.177,0.545,0.617,0,0
two-party,Two-Party System,Generated legislators sort into two broad parties.,default-pass-challenge-party-t10-s100,Default pass + party challenge vouchers t=10 s=1.00,9000,60.000,6518,43.453,60.000,0.724,1.000,0.515,0.464,0.373,0.095,0.276,0.000,0.000,0.333,0.439,0.176,0.536,0.609,0,0
two-party,Two-Party System,Generated legislators sort into two broad parties.,default-pass-challenge-party-t10-s125,Default pass + party challenge vouchers t=10 s=1.25,9000,60.000,6543,43.620,60.000,0.727,1.000,0.514,0.464,0.374,0.096,0.273,0.000,0.000,0.333,0.435,0.177,0.533,0.602,0,0
two-party,Two-Party System,Generated legislators sort into two broad parties.,default-pass-challenge-member-t1-s082,Default pass + member challenge vouchers t=1 s=.82,9000,60.000,2385,15.900,60.000,0.265,1.000,0.587,0.578,0.155,0.204,0.735,0.000,0.000,0.885,0.075,0.476,0.102,0.311,0,0
two-party,Two-Party System,Generated legislators sort into two broad parties.,default-pass-challenge-member-t2-s082,Default pass + member challenge vouchers t=2 s=.82,9000,60.000,2322,15.480,60.000,0.258,1.000,0.588,0.581,0.152,0.208,0.742,0.000,0.000,0.895,0.074,0.487,0.099,0.308,0,0
two-party,Two-Party System,Generated legislators sort into two broad parties.,default-pass-challenge-member-t3-s082,Default pass + member challenge vouchers t=3 s=.82,9000,60.000,2384,15.893,60.000,0.265,1.000,0.586,0.580,0.155,0.206,0.735,0.000,0.000,0.895,0.068,0.482,0.102,0.311,0,0
two-party,Two-Party System,Generated legislators sort into two broad parties.,default-pass-escalation-q6-s082,Default pass + q=6 challenge escalation s=.82,9000,60.000,2422,16.147,60.000,0.269,1.000,0.584,0.578,0.157,0.203,0.731,0.000,0.000,0.890,0.076,0.474,0.102,0.306,0,0
two-party,Two-Party System,Generated legislators sort into two broad parties.,default-pass-escalation-q12-s082,Default pass + q=12 challenge escalation s=.82,9000,60.000,2426,16.173,60.000,0.270,1.000,0.585,0.578,0.158,0.201,0.730,0.000,0.000,0.886,0.078,0.473,0.106,0.320,0,0
two-party,Two-Party System,Generated legislators sort into two broad parties.,default-pass-escalation-q20-s082,Default pass + q=20 challenge escalation s=.82,9000,60.000,2471,16.473,60.000,0.275,1.000,0.581,0.575,0.160,0.202,0.725,0.000,0.000,0.873,0.092,0.476,0.105,0.307,0,0
multi-party,Multi-Party System,Generated legislators sort into five parties.,simple-majority,Unicameral simple majority,9000,60.000,2341,15.607,60.000,0.260,1.000,0.602,0.597,0.157,0.209,0.740,0.000,0.000,0.000,0.000,0.455,0.109,0.338,0,0
multi-party,Multi-Party System,Generated legislators sort into five parties.,supermajority-60,Unicameral 60 percent passage,9000,60.000,795,5.300,60.000,0.088,1.000,0.672,0.673,0.059,0.337,0.912,0.000,0.000,0.000,0.000,0.755,0.019,0.157,0,0
multi-party,Multi-Party System,Generated legislators sort into five parties.,default-pass,Default pass unless 2/3 block,9000,60.000,7642,50.947,60.000,0.849,1.000,0.532,0.468,0.452,0.091,0.151,0.000,0.000,0.000,0.454,0.020,0.704,0.694,0,0
multi-party,Multi-Party System,Generated legislators sort into five parties.,default-pass-informed-guarded,Default pass + informed guarded committee,9000,60.000,1778,11.853,11.940,0.198,0.199,0.592,0.616,0.117,0.219,0.802,0.575,0.226,0.000,0.198,0.559,0.066,0.253,0,0
multi-party,Multi-Party System,Generated legislators sort into five parties.,default-pass-challenge,Default pass + challenge vouchers,9000,60.000,2892,19.280,60.000,0.321,1.000,0.570,0.563,0.183,0.183,0.679,0.000,0.000,0.815,0.164,0.427,0.145,0.364,0,0
multi-party,Multi-Party System,Generated legislators sort into five parties.,default-pass-cross-bloc,Default pass + cross-bloc cosponsors,9000,60.000,3463,23.087,23.980,0.385,0.400,0.562,0.591,0.216,0.170,0.615,0.600,0.000,0.000,0.315,0.265,0.168,0.346,0,0
multi-party,Multi-Party System,Generated legislators sort into five parties.,default-pass-cross-bloc-strong,Default pass + strong cross-bloc cosponsors,9000,60.000,1160,7.733,7.740,0.129,0.129,0.621,0.692,0.080,0.266,0.871,0.871,0.000,0.000,0.127,0.651,0.038,0.210,0,0
multi-party,Multi-Party System,Generated legislators sort into five parties.,default-pass-cross-bloc-challenge,Default pass + cross-bloc cosponsors + challenge,9000,60.000,2229,14.860,24.533,0.248,0.409,0.596,0.613,0.148,0.224,0.752,0.591,0.000,0.313,0.063,0.473,0.087,0.276,0,0
multi-party,Multi-Party System,Generated legislators sort into five parties.,default-pass-challenge-party-t3-s082,Default pass + party challenge vouchers t=3 s=.82,9000,60.000,7146,47.640,60.000,0.794,1.000,0.514,0.459,0.408,0.092,0.206,0.000,0.000,0.250,0.446,0.125,0.602,0.622,0,0
multi-party,Multi-Party System,Generated legislators sort into five parties.,default-pass-challenge-party-t6-s082,Default pass + party challenge vouchers t=6 s=.82,9000,60.000,5261,35.073,60.000,0.585,1.000,0.527,0.486,0.308,0.116,0.415,0.000,0.000,0.500,0.372,0.257,0.397,0.555,0,0
multi-party,Multi-Party System,Generated legislators sort into five parties.,default-pass-challenge-party-t15-s082,Default pass + party challenge vouchers t=15 s=.82,9000,60.000,2537,16.913,60.000,0.282,1.000,0.587,0.586,0.165,0.205,0.718,0.000,0.000,0.879,0.078,0.451,0.113,0.321,0,0
multi-party,Multi-Party System,Generated legislators sort into five parties.,default-pass-challenge-party-t25-s082,Default pass + party challenge vouchers t=25 s=.82,9000,60.000,2488,16.587,60.000,0.276,1.000,0.588,0.591,0.163,0.208,0.724,0.000,0.000,0.897,0.064,0.454,0.111,0.320,0,0
multi-party,Multi-Party System,Generated legislators sort into five parties.,default-pass-challenge-party-t10-s050,Default pass + party challenge vouchers t=10 s=.50,9000,60.000,2958,19.720,60.000,0.329,1.000,0.570,0.556,0.187,0.173,0.671,0.000,0.000,0.833,0.154,0.422,0.165,0.407,0,0
multi-party,Multi-Party System,Generated legislators sort into five parties.,default-pass-challenge-party-t10-s065,Default pass + party challenge vouchers t=10 s=.65,9000,60.000,2911,19.407,60.000,0.323,1.000,0.571,0.562,0.185,0.182,0.677,0.000,0.000,0.826,0.144,0.423,0.149,0.370,0,0
multi-party,Multi-Party System,Generated legislators sort into five parties.,default-pass-challenge-party-t10-s100,Default pass + party challenge vouchers t=10 s=1.00,9000,60.000,3038,20.253,60.000,0.338,1.000,0.568,0.563,0.192,0.183,0.662,0.000,0.000,0.791,0.179,0.405,0.147,0.351,0,0
multi-party,Multi-Party System,Generated legislators sort into five parties.,default-pass-challenge-party-t10-s125,Default pass + party challenge vouchers t=10 s=1.25,9000,60.000,3227,21.513,60.000,0.359,1.000,0.559,0.554,0.200,0.179,0.641,0.000,0.000,0.757,0.220,0.403,0.153,0.343,0,0
multi-party,Multi-Party System,Generated legislators sort into five parties.,default-pass-challenge-member-t1-s082,Default pass + member challenge vouchers t=1 s=.82,9000,60.000,2513,16.753,60.000,0.279,1.000,0.589,0.586,0.164,0.207,0.721,0.000,0.000,0.885,0.072,0.452,0.111,0.320,0,0
multi-party,Multi-Party System,Generated legislators sort into five parties.,default-pass-challenge-member-t2-s082,Default pass + member challenge vouchers t=2 s=.82,9000,60.000,2486,16.573,60.000,0.276,1.000,0.589,0.590,0.163,0.208,0.724,0.000,0.000,0.898,0.063,0.458,0.112,0.325,0,0
multi-party,Multi-Party System,Generated legislators sort into five parties.,default-pass-challenge-member-t3-s082,Default pass + member challenge vouchers t=3 s=.82,9000,60.000,2508,16.720,60.000,0.279,1.000,0.589,0.588,0.164,0.206,0.721,0.000,0.000,0.896,0.064,0.453,0.112,0.322,0,0
multi-party,Multi-Party System,Generated legislators sort into five parties.,default-pass-escalation-q6-s082,Default pass + q=6 challenge escalation s=.82,9000,60.000,2521,16.807,60.000,0.280,1.000,0.585,0.586,0.164,0.203,0.720,0.000,0.000,0.894,0.086,0.455,0.113,0.325,0,0
multi-party,Multi-Party System,Generated legislators sort into five parties.,default-pass-escalation-q12-s082,Default pass + q=12 challenge escalation s=.82,9000,60.000,2587,17.247,60.000,0.287,1.000,0.587,0.585,0.169,0.204,0.713,0.000,0.000,0.881,0.076,0.446,0.115,0.320,0,0
multi-party,Multi-Party System,Generated legislators sort into five parties.,default-pass-escalation-q20-s082,Default pass + q=20 challenge escalation s=.82,9000,60.000,2584,17.227,60.000,0.287,1.000,0.584,0.582,0.168,0.204,0.713,0.000,0.000,0.875,0.088,0.445,0.114,0.317,0,0
high-proposal-pressure,High Proposal Pressure,Three times as many potential proposals reach the institutional system.,simple-majority,Unicameral simple majority,27000,180.000,6565,43.767,180.000,0.243,1.000,0.598,0.593,0.145,0.209,0.757,0.000,0.000,0.000,0.000,0.476,0.100,0.330,0,0
high-proposal-pressure,High Proposal Pressure,Three times as many potential proposals reach the institutional system.,supermajority-60,Unicameral 60 percent passage,27000,180.000,2034,13.560,180.000,0.075,1.000,0.669,0.674,0.050,0.338,0.925,0.000,0.000,0.000,0.000,0.777,0.016,0.151,0,0
high-proposal-pressure,High Proposal Pressure,Three times as many potential proposals reach the institutional system.,default-pass,Default pass unless 2/3 block,27000,180.000,22671,151.140,180.000,0.840,1.000,0.532,0.467,0.447,0.091,0.160,0.000,0.000,0.000,0.454,0.028,0.701,0.700,0,0
high-proposal-pressure,High Proposal Pressure,Three times as many potential proposals reach the institutional system.,default-pass-informed-guarded,Default pass + informed guarded committee,27000,180.000,5176,34.507,34.733,0.192,0.193,0.588,0.611,0.113,0.222,0.808,0.577,0.230,0.000,0.204,0.561,0.063,0.243,0,0
high-proposal-pressure,High Proposal Pressure,Three times as many potential proposals reach the institutional system.,default-pass-challenge,Default pass + challenge vouchers,27000,180.000,23170,154.467,180.000,0.858,1.000,0.508,0.451,0.436,0.087,0.142,0.000,0.000,0.167,0.468,0.095,0.665,0.636,0,0
high-proposal-pressure,High Proposal Pressure,Three times as many potential proposals reach the institutional system.,default-pass-cross-bloc,Default pass + cross-bloc cosponsors,27000,180.000,5523,36.820,37.080,0.205,0.206,0.583,0.638,0.119,0.244,0.795,0.794,0.000,0.000,0.211,0.554,0.064,0.234,0,0
high-proposal-pressure,High Proposal Pressure,Three times as many potential proposals reach the institutional system.,default-pass-cross-bloc-strong,Default pass + strong cross-bloc cosponsors,27000,180.000,1520,10.133,10.133,0.056,0.056,0.641,0.726,0.036,0.376,0.944,0.944,0.000,0.000,0.053,0.835,0.012,0.115,0,0
high-proposal-pressure,High Proposal Pressure,Three times as many potential proposals reach the institutional system.,default-pass-cross-bloc-challenge,Default pass + cross-bloc cosponsors + challenge,27000,180.000,4752,31.680,37.127,0.176,0.206,0.599,0.643,0.105,0.261,0.824,0.794,0.000,0.110,0.094,0.597,0.051,0.220,0,0
high-proposal-pressure,High Proposal Pressure,Three times as many potential proposals reach the institutional system.,default-pass-challenge-party-t3-s082,Default pass + party challenge vouchers t=3 s=.82,27000,180.000,25839,172.260,180.000,0.957,1.000,0.505,0.444,0.483,0.081,0.043,0.000,0.000,0.050,0.485,0.030,0.762,0.655,0,0
high-proposal-pressure,High Proposal Pressure,Three times as many potential proposals reach the institutional system.,default-pass-challenge-party-t6-s082,Default pass + party challenge vouchers t=6 s=.82,27000,180.000,24716,164.773,180.000,0.915,1.000,0.506,0.447,0.464,0.083,0.085,0.000,0.000,0.100,0.476,0.052,0.720,0.646,0,0
high-proposal-pressure,High Proposal Pressure,Three times as many potential proposals reach the institutional system.,default-pass-challenge-party-t15-s082,Default pass + party challenge vouchers t=15 s=.82,27000,180.000,21250,141.667,180.000,0.787,1.000,0.512,0.456,0.403,0.092,0.213,0.000,0.000,0.250,0.453,0.141,0.595,0.621,0,0
high-proposal-pressure,High Proposal Pressure,Three times as many potential proposals reach the institutional system.,default-pass-challenge-party-t25-s082,Default pass + party challenge vouchers t=25 s=.82,27000,180.000,17439,116.260,180.000,0.646,1.000,0.519,0.472,0.335,0.106,0.354,0.000,0.000,0.417,0.418,0.230,0.458,0.582,0,0
high-proposal-pressure,High Proposal Pressure,Three times as many potential proposals reach the institutional system.,default-pass-challenge-party-t10-s050,Default pass + party challenge vouchers t=10 s=.50,27000,180.000,23286,155.240,180.000,0.862,1.000,0.508,0.450,0.438,0.086,0.138,0.000,0.000,0.167,0.466,0.090,0.673,0.641,0,0
high-proposal-pressure,High Proposal Pressure,Three times as many potential proposals reach the institutional system.,default-pass-challenge-party-t10-s065,Default pass + party challenge vouchers t=10 s=.65,27000,180.000,23210,154.733,180.000,0.860,1.000,0.509,0.450,0.437,0.086,0.140,0.000,0.000,0.167,0.465,0.091,0.669,0.639,0,0
high-proposal-pressure,High Proposal Pressure,Three times as many potential proposals reach the institutional system.,default-pass-challenge-party-t10-s100,Default pass + party challenge vouchers t=10 s=1.00,27000,180.000,23139,154.260,180.000,0.857,1.000,0.509,0.451,0.436,0.088,0.143,0.000,0.000,0.167,0.465,0.092,0.661,0.634,0,0
high-proposal-pressure,High Proposal Pressure,Three times as many potential proposals reach the institutional system.,default-pass-challenge-party-t10-s125,Default pass + party challenge vouchers t=10 s=1.25,27000,180.000,23138,154.253,180.000,0.857,1.000,0.509,0.452,0.436,0.088,0.143,0.000,0.000,0.167,0.468,0.090,0.657,0.630,0,0
high-proposal-pressure,High Proposal Pressure,Three times as many potential proposals reach the institutional system.,default-pass-challenge-member-t1-s082,Default pass + member challenge vouchers t=1 s=.82,27000,180.000,14202,94.680,180.000,0.526,1.000,0.528,0.488,0.278,0.121,0.474,0.000,0.000,0.561,0.367,0.313,0.343,0.532,0,0
high-proposal-pressure,High Proposal Pressure,Three times as many potential proposals reach the institutional system.,default-pass-challenge-member-t2-s082,Default pass + member challenge vouchers t=2 s=.82,27000,180.000,7208,48.053,180.000,0.267,1.000,0.583,0.583,0.156,0.208,0.733,0.000,0.000,0.877,0.091,0.467,0.101,0.301,0,0
high-proposal-pressure,High Proposal Pressure,Three times as many potential proposals reach the institutional system.,default-pass-challenge-member-t3-s082,Default pass + member challenge vouchers t=3 s=.82,27000,180.000,7116,47.440,180.000,0.264,1.000,0.584,0.583,0.154,0.206,0.736,0.000,0.000,0.886,0.088,0.476,0.102,0.309,0,0
high-proposal-pressure,High Proposal Pressure,Three times as many potential proposals reach the institutional system.,default-pass-escalation-q6-s082,Default pass + q=6 challenge escalation s=.82,27000,180.000,7113,47.420,180.000,0.263,1.000,0.584,0.582,0.154,0.209,0.737,0.000,0.000,0.888,0.082,0.479,0.100,0.303,0,0
high-proposal-pressure,High Proposal Pressure,Three times as many potential proposals reach the institutional system.,default-pass-escalation-q12-s082,Default pass + q=12 challenge escalation s=.82,27000,180.000,7156,47.707,180.000,0.265,1.000,0.583,0.580,0.154,0.207,0.735,0.000,0.000,0.883,0.092,0.476,0.102,0.306,0,0
high-proposal-pressure,High Proposal Pressure,Three times as many potential proposals reach the institutional system.,default-pass-escalation-q20-s082,Default pass + q=20 challenge escalation s=.82,27000,180.000,7280,48.533,180.000,0.270,1.000,0.581,0.579,0.157,0.204,0.730,0.000,0.000,0.876,0.097,0.466,0.104,0.308,0,0
extreme-proposal-pressure,Extreme Proposal Pressure,Five times as many potential proposals reach the institutional system.,simple-majority,Unicameral simple majority,45000,300.000,11033,73.553,300.000,0.245,1.000,0.596,0.596,0.146,0.209,0.755,0.000,0.000,0.000,0.000,0.481,0.101,0.329,0,0
extreme-proposal-pressure,Extreme Proposal Pressure,Five times as many potential proposals reach the institutional system.,supermajority-60,Unicameral 60 percent passage,45000,300.000,3450,23.000,300.000,0.077,1.000,0.667,0.673,0.051,0.345,0.923,0.000,0.000,0.000,0.000,0.782,0.017,0.151,0,0
extreme-proposal-pressure,Extreme Proposal Pressure,Five times as many potential proposals reach the institutional system.,default-pass,Default pass unless 2/3 block,45000,300.000,37730,251.533,300.000,0.838,1.000,0.532,0.469,0.446,0.091,0.162,0.000,0.000,0.000,0.455,0.027,0.698,0.696,0,0
